x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
2248;584;0.919794;0.0181465;0.919973;-0.00710317;-0.00018087;0.00190876;0.00269429;0.00208963;0.00208963;-0.00440889;0;0.986781;1.22541;100;0.0309196;0.0250903;0.0180693;0.0250905
2264;584;0.848442;0.0413074;0.849447;-0.00137408;-8.25425e-05;0.00146493;0.00388612;0.00154748;0.00154748;0.00251205;0;0.986161;1.21348;100;0.03208;0.0267205;0.0177523;0.0267055
2280;584;0.864725;0.0676441;0.867367;0.00207634;0.000695308;0.00178303;0.00394269;0.00108773;0.00108773;0.00601903;0;0.964055;1.19453;100;0.0452315;0.036411;0.0268353;0.03637
2296;584;0.884409;0.0922585;0.889208;-0.00167848;0.000962595;0.000514348;0.00437534;-0.000448247;0.000448247;0.00269686;0;0.926972;1.1841;100;0.0504568;0.0348694;0.0364694;0.034919
2312;584;0.808872;0.0834122;0.813162;-0.00555431;0.000637074;-0.0010173;0.00570706;-0.00165438;0.00165438;0.000152747;0;0.847945;1.00287;100;0.0661907;0.0498728;0.0435191;0.0498648
2328;584;0.723886;0.068697;0.727139;-0.00515087;-0.00154007;-0.000173837;0.00574815;0.00136624;0.00136624;0.000597278;0;0.855866;1.08711;100;0.0775043;0.0653592;0.0416544;0.0652312
2344;584;0.646973;0.0744743;0.651245;-0.00474017;-0.00266189;-0.000400702;0.000432452;0.00226119;0.00226119;-0.00430772;0;0.892896;1.08368;3.36746;0.0764687;0.0689015;0.0331668;0.06858
2360;584;0.57818;0.0541325;0.580709;-0.00304088;-0.00349541;-0.00151851;-0.000650863;0.00197691;0.00197691;-0.00369174;0;0.920139;1.25798;100;0.0725102;0.0685127;0.0237432;0.0682612
2376;584;0.553335;0.0438309;0.555068;-0.000261356;-0.000983745;0.00204007;0.000238905;0.00302381;0.00302381;-2.24511e-05;1.94434e-06;0.922443;1.1546;100;0.0769024;0.0742914;0.0198689;0.0740835
2392;584;0.558636;0.115103;0.57037;-0.00056091;-0.000947356;0.00502286;0.00105858;0.00597022;0.00597022;0.000497669;4.10276e-06;0.919028;1.14403;100;0.0803897;0.074497;0.0302109;0.0732612
2408;584;0.540796;0.170544;0.56705;0.000471264;-0.00408816;-0.000770827;-0.000304937;0.00331734;0.00331734;0.000166327;0;0.885359;1.04094;100;0.0861546;0.0761874;0.0402256;0.0737734
2424;584;0.585564;0.103445;0.594631;0.005534;-0.00214702;-0.00292571;5.91874e-05;-0.000778695;0.000778695;0.00559319;0;0.927796;1.18629;100;0.0816599;0.0772905;0.0263536;0.0762783
2440;584;0.678276;0.098568;0.685401;0.000995566;4.75744e-05;0.000230183;0.00326179;0.000182609;0.000182609;0.00425736;0;0.951879;1.25113;3.20928;0.0673891;0.0654742;0.0159507;0.0648414
2456;584;0.595945;0.101034;0.604449;-0.00892764;-0.00126739;0.000514477;0.0031652;0.00178187;0.00178187;-0.00576245;0;0.94674;1.24251;3.78657;0.0741118;0.0723593;0.0160215;0.0714073
2472;584;0.432701;0.107061;0.445749;-0.00884412;-0.00578262;-0.000615378;0.000959625;0.00516725;0.00516725;-0.00788449;0;0.929473;1.07509;100;0.0896935;0.0861865;0.0248357;0.0839787
2488;584;0.335072;0.0726128;0.342849;-0.00427253;-0.00677033;-0.00481795;0.000785977;0.00195238;0.00195238;-0.00348655;0;0.845271;0.91727;4.5313;0.13694;0.13;0.0430413;0.127859
2504;584;0.289356;-0.0106506;0.289552;-0.00172926;-0.00609384;-0.000448247;-4.48823e-05;0.00564559;0.00564559;-0.00177414;0;0.575384;0.812704;100;0.177261;0.157058;0.0821834;0.158598
2520;584;0.269512;0.0843849;0.282414;-0.00152698;-0.00271967;0.0122556;0.00820596;0.0149753;0.0149753;0.00667898;9.64862e-06;0.742186;0.938559;100;0.162247;0.0762542;0.143211;0.104798
2536;584;0.240244;0.287302;0.374512;-0.00071537;-0.000703077;-0.00456882;0.0143927;-0.00386575;0.00386575;0.0136774;0;0.871815;1.06897;100;0.154363;0.0570827;0.143421;0.120715
2552;584;0.235353;0.103162;0.25697;0.000456121;-0.000556503;-0.0236043;0.00194098;-0.0230478;0.0230478;0.0023971;0;0;1.21651;0;0;0;0;0
8;600;0.00138243;0.112423;0.112431;8.50111e-06;0.00374994;0.00540706;0.000328835;0.00165713;0.00165713;0.000337336;0;0;0.893554;0;0;0;0;0
24;600;-0.0355473;0.171711;0.175352;-0.0022019;0.00932323;0.00168706;0.00339129;-0.00763617;0.00763617;0.00118939;0;0.572515;0.751371;1.05886;0.214292;0.0903638;0.194308;0.19758
40;600;-0.146608;0.17655;0.229486;-0.00224698;0.0135369;-0.00217546;0.007606;-0.0157123;0.0157123;0.00535902;5.17865e-06;0.787103;0.70702;100;0.239503;0.143273;0.191923;0.199433
56;600;-0.0992107;0.0965157;0.138413;0.00268304;0.00582814;-0.00893027;0.00244247;-0.0147584;0.0147584;0.00512551;5.20324e-05;0.892589;1.10304;100;0.19315;0.119945;0.151394;0.167184
72;600;-0.0765057;-0.0714512;0.104682;0.0027733;0.00317389;-0.00728685;-0.00377307;-0.0104607;0.0104607;-0.000999769;1.24139e-05;0.94868;1.47832;100;0.174997;0.115894;0.13112;0.155685
88;600;0.0101299;-0.0976868;0.0982106;0.0080163;0.00160884;0.00382316;-0.00742365;0.00221432;0.00221432;0.000592649;0;0.934877;1.26391;100;0.219399;0.151172;0.159006;0.20335
104;600;0.195642;0.0220051;0.196876;0.0195233;0.006201;0.00825171;-0.011113;0.00205071;0.00205071;0.00841034;0;0.74292;0.679202;100;0.280064;0.185475;0.209845;0.240522
120;600;0.538845;0.110119;0.549982;0.0100142;-0.00758928;0.00130905;-0.0169291;0.00889833;0.00889833;-0.00691486;0;0.236479;0.544806;1.62684;0.227976;0.144298;0.176497;0.155183
136;600;0.404734;0.00666618;0.404789;-0.0301575;-0.014236;-0.0225009;-0.025865;-0.00826484;0.00826484;-0.0560225;0;0.205605;0.502785;1.98842;0.191696;0.128328;0.142406;0.136756
152;600;-0.239876;-0.471735;0.52922;-0.0266377;0.013498;-0.0153651;0.0090152;-0.0288632;0.0288632;-0.0176225;0;0.145289;0.559651;1.51507;0.212442;0.15217;0.148243;0.154764
168;600;-0.243883;-0.312656;0.396526;0.0281353;0.0223573;0.0348679;-0.0110618;0.0125106;0.0125106;0.0170735;0;0.137596;0.561395;1.44336;0.200886;0.133939;0.149718;0.151402
184;600;0.464344;0.505642;0.686505;0.0323853;0.013526;0.0514768;-0.00748379;0.0379508;0.0379508;0.0249016;0;0.29645;0.764476;100;0.192588;0.123249;0.147986;0.139758
200;600;0.636518;1.13105;1.29785;0.000383288;0.00387747;0.020046;-0.0082827;0.0161685;0.0161685;-0.00789941;0;0.378722;0.885261;100;0.209882;0.127292;0.166875;0.158974
216;600;0.58535;1.19435;1.33008;-0.000155757;-0.00606312;0.00434507;-0.010438;0.0104082;0.0104082;-0.0105937;0;0.491488;0.883406;2.59472;0.182117;0.0997536;0.152368;0.144048
232;600;0.650574;1.34815;1.49692;0.0016696;-0.00156984;0.010262;-0.00252248;0.0118318;0.0118318;-0.000852883;1.17163e-05;0.665404;1.06336;2.19312;0.142211;0.067963;0.12492;0.116439
248;600;0.606691;1.40824;1.53336;-0.00618864;0.00281922;-0.0176841;0.00908;-0.0205033;0.0205033;0.00289136;0;0.628252;0.965863;2.92962;0.15166;0.0754411;0.131565;0.124588
264;600;0.486687;0.871853;0.998495;-0.00573418;0.00525359;-0.0270894;0.00657223;-0.032343;0.032343;0.000838056;0.000104455;0.42018;0.746564;100;0.225989;0.0946219;0.205226;0.186293
280;600;0.462473;0.77928;0.906178;0.00455303;0.00460287;0.0263454;0.00224858;0.0217425;0.0217425;0.00680161;0;0.404475;0.76513;100;0.220142;0.0990167;0.196617;0.177992
296;600;0.597788;1.51768;1.63117;0.00596144;0.00102184;0.0275012;-0.00755198;0.0264794;0.0264794;-0.00159054;0;0.725828;1.18288;100;0.130827;0.0663141;0.112775;0.107774
312;600;0.621319;1.51654;1.63888;6.79096e-05;-0.0012006;-0.00539278;0.0028596;-0.00419218;0.00419218;0.00292751;0;0.836773;1.52838;100;0.124016;0.0491115;0.113877;0.107059
328;600;0.612858;1.4897;1.61084;-0.00171811;-0.00137701;0.00232805;0.0074553;0.00370505;0.00370505;0.00573719;0;0.864986;1.38637;100;0.155803;0.0552629;0.145673;0.136451
344;600;0.569994;1.59088;1.68991;-0.00313817;-0.0010256;0.00693701;0.00255137;0.0079626;0.0079626;-0.000586808;0;0.920065;1.70905;100;0.131467;0.0577565;0.118101;0.112923
360;600;0.517067;1.66539;1.74381;-0.00320119;-0.0014927;0.000455211;-0.00119039;0.00194791;0.00194791;-0.00439158;0;0.944803;1.95252;100;0.105001;0.0594921;0.0865212;0.084524
376;600;0.457521;1.59014;1.65465;-0.00591812;7.10885e-05;-0.00984393;-0.000804991;-0.00991501;0.00991501;-0.00672311;0;0.921263;1.83473;100;0.118351;0.0778148;0.0891724;0.0884354
392;600;0.327705;1.39638;1.43432;-0.00916528;0.00368719;-0.00935166;-0.00942356;-0.0130389;0.0130389;-0.0185888;3.44647e-05;0.781637;0.890009;100;0.141119;0.0815651;0.115159;0.11376
408;600;0.19138;1.32884;1.34255;-0.0063227;0.00343685;-0.000437717;-0.00394429;-0.00387457;0.00387457;-0.010267;9.01537e-08;0.892881;1.24126;100;0.105387;0.0563882;0.089032;0.0885236
424;600;0.147665;1.37055;1.37848;0.00170694;0.00227026;0.00497614;0.00551978;0.00270588;0.00270588;0.00722672;0;0.888176;1.19531;100;0.104243;0.0516091;0.0905704;0.0902415
440;600;0.231157;1.4675;1.48559;0.00623569;0.000392934;0.00686263;0.00198919;0.0064697;0.0064697;0.00822487;0;0.832942;1.25263;100;0.126439;0.0750145;0.101783;0.101293
456;600;0.318195;1.55022;1.58254;0.00388715;0.000257929;-0.000647426;-0.0145402;-0.000905355;0.000905355;-0.010653;0;0.916578;1.56235;4.31545;0.0849394;0.060127;0.0599954;0.0600441
472;600;0.35837;1.44856;1.49224;0.00316167;-0.00197365;-0.00769023;-0.00518399;-0.00571658;0.00571658;-0.00202233;0;0.973912;1.8947;4.27946;0.0467068;0.0373996;0.0279784;0.0286209
488;600;0.419033;1.34338;1.40722;0.00236913;-0.00347864;-0.00587831;-0.00759284;-0.00239967;0.00239967;-0.00522371;0;0.974704;1.84071;100;0.0527744;0.0466688;0.0246405;0.0273612
504;600;0.430819;1.28933;1.3594;-0.000300437;-0.007202;0.00251334;-0.00528999;0.00971534;0.00971534;-0.00559043;1.18772e-05;0.954567;1.51542;2.69287;0.0814817;0.0728589;0.0364807;0.0417626
520;600;0.442913;1.40497;1.47313;0.0048722;-0.0111856;0.00656264;-0.00293768;0.0177482;0.0177482;0.00193452;5.81585e-05;0.937568;1.43824;2.96492;0.105765;0.0919759;0.0522167;0.0572278
536;600;0.607094;1.45874;1.58003;0.0136293;-0.00752833;0.000609557;-0.0084806;0.00813788;0.00813788;0.00514868;0;0.930426;1.54116;2.47933;0.127242;0.0802233;0.0987661;0.096356
552;600;0.893772;1.43864;1.69367;0.0279819;0.000120779;-0.00260772;-0.0116738;-0.0027285;0.0027285;0.0163082;0;0.827799;1.15879;2.39018;0.262039;0.142952;0.219612;0.202029
568;600;1.42087;1.44163;2.02414;0.0245877;0.0148066;0.0103954;-0.0119084;-0.00441125;0.00441125;0.0126793;0;0.625899;0.959696;100;0.333051;0.251522;0.218311;0.236868
584;600;1.58059;1.76875;2.37208;-0.00401159;0.0179156;0.0222449;-0.00432461;0.00432925;0.00432925;-0.0083362;0;0.918358;1.58879;100;0.236123;0.200668;0.124444;0.163301
600;600;1.38078;2.10374;2.51641;-0.00938914;0.0221567;0.0225162;-0.000488649;0.000359446;0.000359446;-0.00987779;0;0.949842;1.5647;100;0.185785;0.153336;0.104899;0.121805
616;600;1.3433;2.46456;2.80687;0.000265936;0.023154;0.019102;0.00493742;-0.00405196;0.00405196;0.00520336;0;0.935077;1.55498;2.55916;0.163703;0.133224;0.0951314;0.10524
632;600;1.32532;2.68495;2.99423;-0.00762332;0.0274701;0.00876215;0.0120916;-0.0187079;0.0187079;0.00446826;0;0.880084;1.68343;2.49789;0.210329;0.158756;0.137967;0.142506
648;600;1.08579;2.75078;2.95732;-0.017571;0.0256155;0.00127945;0.00700463;-0.0243361;0.0243361;-0.0105664;0;0.904253;1.50439;3.159;0.248067;0.144116;0.20191;0.195294
664;600;0.784327;2.71124;2.82241;-0.0212763;0.0061446;-0.0105392;-0.00586154;-0.0166838;0.0166838;-0.0271379;5.35526e-06;0.933257;1.47137;2.47281;0.307826;0.167966;0.257961;0.252425
680;600;0.389021;2.42923;2.46018;-0.0324262;-0.00418516;-0.0222651;-0.00831198;-0.01808;0.01808;-0.0407382;0;0.804071;1.061;2.1332;0.508461;0.290413;0.417364;0.416171
696;600;-0.163755;2.13602;2.14229;-0.0219713;-0.0151881;-0.000270138;0.00296709;0.0149179;0.0149179;-0.0190042;0;0.519151;1.13857;2.02615;0.4696;0.356747;0.305377;0.311253
712;600;-0.273029;2.42399;2.43932;0.00120608;-0.0117735;0.0228349;-0.0188149;0.0346085;0.0346085;-0.0176088;0.000168638;0.638089;1.42557;100;0.538525;0.464881;0.271837;0.288388
728;600;-0.293589;2.72122;2.73701;-0.0200902;-0.00890615;0.0143214;0.0114731;0.0232276;0.0232276;-0.00861702;0;0.72164;1.68886;100;0.645812;0.54369;0.348533;0.366869
744;600;-0.881212;2.72647;2.86534;-0.0334964;-0.00424685;-0.0335628;0.0024032;-0.029316;0.029316;-0.0310932;0;0.630837;1.11089;100;0.663817;0.497505;0.439479;0.453059
760;600;-1.17191;1.80613;2.15301;0.000614176;-0.0276187;-0.0411275;-0.0025593;-0.0135088;0.0135088;-0.00194512;0;0.500097;1.2217;1.44977;0.433478;0.333568;0.27683;0.298497
776;600;-0.868248;1.54731;1.77427;0.0264815;-0.00994962;-0.015251;0.00475713;-0.0053014;0.0053014;0.0312387;0;0.475809;1.23824;1.28782;0.3782;0.325528;0.192527;0.237264
792;600;-0.307796;1.18444;1.22378;0.0636622;-0.0180561;-0.0288423;0.0147435;-0.0107862;0.0107862;0.0784057;0;0.256943;1.31956;1.05291;0.724386;0.61671;0.380005;0.525088
808;600;0.947205;0.681154;1.16669;0.0493276;-0.0178062;-0.0276864;0.0346468;-0.00988022;0.00988022;0.0839744;0;0.44146;1.24003;1.12425;0.622446;0.503929;0.365369;0.462278
824;600;1.12857;0.414591;1.20231;0.0027912;-0.0286224;0.000837843;0.0413737;0.0294602;0.0294602;0.0441649;0;0.668861;1.38014;100;0.450268;0.294348;0.340735;0.313578
840;600;1.15181;0.70433;1.35009;-0.013697;-0.0214321;0.0293978;0.028772;0.0508299;0.0508299;0.015075;0.000179151;0.566539;1.43419;100;0.367252;0.218979;0.294825;0.24854
856;600;0.793104;1.20898;1.44591;0.00138073;0.00992392;0.0248668;0.0169099;0.0149429;0.0149429;0.0182906;0;0.691129;1.45086;2.26365;0.20634;0.114585;0.1716;0.157218
872;600;0.893286;1.39189;1.65388;-0.0891848;0.0347508;-0.0091764;0.0177081;-0.0439272;0.0439272;-0.0714767;0;0.663307;1.3364;2.03498;0.199122;0.0862287;0.179484;0.158459
888;600;-1.20469;1.14066;1.65903;0.0382674;0.0250748;0.0141592;0.0177054;-0.0109156;0.0109156;0.0559728;0;0.289516;1.39693;1.06673;0.573829;0.282608;0.499412;0.414736
904;600;2.29294;1.91963;2.99041;0.225109;0.200613;0.0548107;0.072366;-0.145802;0.145802;0.297475;0;0.287248;1.78462;100;1.88195;1.24167;1.41421;1.42428
920;600;4.643;2.7123;5.37718;0.0626912;-0.0287832;0.0574952;-0.0302812;0.0862785;0.0862785;0.03241;0;0.372002;1.49258;100;1.40436;0.964059;1.02118;0.99634
936;600;4.45381;3.44139;5.62846;-0.0329856;-0.0110054;-0.013561;-0.0479154;-0.00255567;0.00255567;-0.080901;0;0.508967;0.993117;2.82574;0.64596;0.304033;0.569937;0.426004
952;600;4.04553;2.27563;4.64164;-0.0210733;0.000456671;-0.0870948;-0.0149641;-0.0875514;0.0875514;-0.0360375;3.0443e-05;0.331034;1.31969;1.24803;0.568267;0.357924;0.441382;0.381643
968;600;3.84641;1.02998;3.98193;-0.00580597;-0.0314877;-0.0684084;0.191026;-0.0369207;0.0369207;0.18522;0;0.523257;1.52977;100;0.675284;0.531097;0.417067;0.492838
984;600;3.8299;0.14327;3.83257;0.000353737;0.0209356;-0.0460368;0.00335094;-0.0669724;0.0669724;0.00370468;0.000961563;0.652971;1.8814;100;0.912353;0.735149;0.540318;0.656191
1000;600;3.84349;-0.483101;3.87373;0.0031719;-0.00425681;-0.0375836;0.0641859;-0.0333268;0.0333268;0.0673577;0;0.386339;1.63662;1.6426;0.896636;0.705957;0.552794;0.64854
1016;600;3.95423;-0.989978;4.07628;0.0183054;0.00972746;-0.0135842;0.0407509;-0.0233117;0.0233117;0.0590563;6.18899e-06;0.701642;2.13077;100;0.764046;0.438363;0.625783;0.443689
1032;600;4.23212;-0.81996;4.31082;-0.0236066;0.0107634;0.0384777;0.0385629;0.0277143;0.0277143;0.0149563;0;0.575525;1.80155;100;0.602065;0.361649;0.481344;0.367715
1048;600;3.42431;0.0565701;3.42478;-0.0204225;0.0105875;0.0459148;-0.00111026;0.0353274;0.0353274;-0.0215327;0;0.508739;1.48762;1.62513;0.404991;0.339459;0.220875;0.33973
1064;600;4.13658;0.501566;4.16688;0.123805;-0.0117594;0.0180918;-0.0176639;0.0298512;0.0298512;0.106141;0;0.634431;1.53251;2.15992;0.402785;0.361773;0.177077;0.359872
1080;600;7.11106;0.766575;7.15225;0.19957;0.0377766;0.0267844;-0.0751084;-0.0109922;0.0109922;0.124462;0;0.403728;1.37184;100;0.597564;0.465447;0.374756;0.464926
1096;600;9.95546;1.38645;10.0515;0.155616;-0.118194;0.0417027;0.0119072;0.159897;0.159897;0.167523;0;0.562903;1.87197;100;1.01311;0.568836;0.838347;0.579286
1112;600;11.6579;1.99302;11.827;0.0157149;0.0482446;0.0293956;0.0169546;-0.018849;0.018849;0.0326696;0;0.584472;1.95507;2.0848;1.14651;0.613185;0.968751;0.630931
1128;600;10.6329;2.3062;10.8801;-0.0858281;0.0317609;0.00931894;-0.0247604;-0.022442;0.022442;-0.110589;0;0.614383;1.56135;100;1.07502;0.771406;0.748737;0.772124
1144;600;9.51319;2.48064;9.83129;-0.0402771;0.0196117;0.0394756;0.0226389;0.0198639;0.0198639;-0.0176382;0;0.531946;1.52691;1.77443;1.26807;0.915026;0.877912;0.913432
1160;600;9.27694;3.49815;9.91457;-0.0298899;0.0457711;0.0478788;-0.0105816;0.00210775;0.00210775;-0.0404715;0;0.728985;2.03207;2.92575;1.1822;0.740458;0.921583;0.757502
1176;600;8.54358;3.94932;9.41222;-0.0235315;0.0570573;0.039905;-0.0186397;-0.0171523;0.0171523;-0.0421712;0;0.611646;1.62686;1.714;0.838286;0.563974;0.620207;0.57564
1192;600;8.61485;4.8629;9.8926;0.00987226;0.0635304;0.0598129;-0.0326745;-0.00371751;0.00371751;-0.0228022;0;0.856577;1.49585;100;0.442609;0.3112;0.314733;0.312216
1208;600;8.73449;5.73689;10.45;0.0121839;0.0523268;0.0373349;-0.0341039;-0.0149919;0.0149919;-0.02192;0;0.88786;1.43264;2.70024;0.373043;0.296633;0.226208;0.277366
1224;600;8.90878;6.31465;10.9198;-6.53267e-05;0.0411717;0.07285;-0.0284432;0.0316783;0.0316783;-0.0285085;0;0.826348;1.46764;2.08062;0.483163;0.381381;0.29664;0.355444
1240;600;8.55573;8.39501;11.9865;-0.0708856;0.00727129;0.220749;0.0938696;0.213478;0.213478;0.022984;0;0.337927;1.66735;1.46297;0.677329;0.467892;0.489747;0.47912
1256;600;7.19732;12.1406;14.1137;0.0114746;0.0917869;0.028726;0.0586995;-0.0630609;0.0630609;0.0701741;0;0.451813;1.4373;100;1.30825;0.505889;1.20648;1.07079
1272;600;8.65284;9.96104;13.1945;0.0090703;0.0948625;0.0341607;-0.0142811;-0.0607017;0.0607017;-0.00521077;0;0.567715;1.44065;1.63819;1.2833;0.475888;1.1918;1.0983
1288;600;7.48249;13.3276;15.2844;0.0178568;0.0933719;0.0567776;0.00241957;-0.0365943;0.0365943;0.0202764;0;0.435681;1.23543;1.63038;1.35046;0.608075;1.20581;1.09395
1304;600;9.09558;11.3315;14.5304;-0.00539091;-0.00331314;-0.0615629;0.0185409;-0.0582497;0.0582497;0.01315;0;0;1.07756;1;0;0;0;0
1320;600;7.31074;12.2033;14.2256;-0.0440626;0.0632541;0.0642392;-0.0422286;0.000985101;0.000985101;-0.0862912;0;0.395268;1.20811;1.52258;0.619117;0.431259;0.444209;0.441026
1336;600;8.31391;12.7869;15.2521;0.0932936;0.0519309;0.0123723;-0.0791956;-0.0395586;0.0395586;0.014098;0;0.78478;1.46852;5.11399;0.439864;0.322236;0.299407;0.306437
1352;600;9.6892;12.6364;15.9236;0.0554931;0.0534385;-0.00870257;-0.0558388;-0.0621411;0.0621411;-0.000345759;0;0.798772;1.39527;4.64127;0.489831;0.343542;0.34916;0.347172
1368;600;10.2108;12.4211;16.0793;0.0687046;0.0274489;-0.0579815;-0.0363452;-0.0854304;0.0854304;0.0323594;0;0.425154;1.0784;2.11473;0.904075;0.490216;0.759631;0.664756
1384;600;11.8314;10.9476;16.1193;0.0718766;0.00996122;-0.0687313;0.0605414;-0.0786925;0.0786925;0.132418;0.000652526;0.323434;1.19277;100;1.27076;0.771935;1.00943;0.801233
1400;600;12.2601;10.4087;16.0827;0.00829652;0.0383107;-0.0320462;0.0526388;-0.0703569;0.0703569;0.0609353;0.000736153;0.360914;0.910482;100;1.4811;1.00153;1.09114;1.01295
1416;600;12.2832;9.73433;15.6727;0.000416448;0.0507395;-0.0474765;0.0428966;-0.098216;0.098216;0.0433131;0.00195779;0.157268;0.769875;1.00182;1.46073;1.00032;1.06446;1.02946
1432;600;12.232;8.8678;15.1083;-0.0278059;-0.179353;-0.0641197;0.00115562;0.115233;0.115233;-0.0266503;0;0.270424;0.877158;1.07332;1.28876;0.892466;0.929739;0.907417
1448;600;11.5269;7.73555;13.8819;-0.0232182;0.0588792;-0.0649886;-0.0698144;-0.123868;0.123868;-0.0930325;0.00328367;0.17478;1.07134;100;1.28215;1.05918;0.722524;0.958649
1464;600;11.5487;6.72945;13.3663;-0.00127218;0.0490558;-0.0813217;-0.0519283;-0.130378;0.130378;-0.0532005;0.00334779;0;1.5114;1;0;0;0;0
1480;600;11.2744;5.10528;12.3764;-0.0366651;0.0983873;-0.106101;0.0116334;-0.204488;0.204488;-0.0250317;0.00985576;0;1.02639;1;0;0;0;0
1496;600;10.4565;3.43944;11.0076;-0.0609309;-0.258403;-0.0844074;-0.090476;0.173995;0.173995;-0.151407;0;0;0.738932;1;0;0;0;0
1512;600;9.82859;1.78678;9.98969;0.0505726;0.00613288;-0.23738;-0.0565809;-0.243513;0.243513;-0.00600825;0;0;0.960065;1;0;0;0;0
1528;600;11.681;-3.61232;12.2268;0.0748847;0.113822;-0.275591;-0.249033;-0.389413;0.389413;-0.174148;0.00513766;0.250877;1.26806;100;0.650887;0.486209;0.432729;0.482033
1544;600;11.3604;-5.73183;12.7245;-0.132784;0.0475434;0.0292592;-0.205328;-0.0182842;0.0182842;-0.338112;0;0.366649;1.3582;100;0.575857;0.296147;0.493871;0.345979
1560;600;8.33276;-3.79592;9.15663;-0.0961067;-0.0791235;0.0251527;-0.053783;0.104276;0.104276;-0.14989;0.00154234;0.415009;1.56861;100;0.673274;0.213112;0.638655;0.226521
1576;600;8.53764;-5.2998;10.0488;-0.0126369;-0.137263;-0.0476149;-0.0418623;0.0896476;0.0896476;-0.0544993;0;0.524212;1.55435;1.57447;0.463876;0.201014;0.418061;0.279292
1592;600;7.55167;-4.98538;9.04885;-0.0382863;-0.0737416;-0.00631508;-0.0276902;0.0674265;0.0674265;-0.0659766;0;0.712185;1.54961;1.65734;0.427602;0.233151;0.358447;0.277507
1608;600;7.5379;-6.10542;9.70031;0.00683533;-0.0532254;-0.144979;-0.10921;-0.0917538;0.0917538;-0.102375;0;0.492007;1.47087;1.56067;0.579739;0.324463;0.480439;0.394206
1624;600;7.68577;-9.02843;11.8568;0.0207306;-0.0513439;-0.11611;0.0224986;-0.0647663;0.0647663;0.0432291;0;0.186096;1.32561;1.02712;1.44989;1.00113;1.04878;1.01635
1640;600;8.2981;-9.80824;12.8476;0.0717138;-0.018294;-0.105469;0.160968;-0.0871752;0.0871752;0.232682;0;0;1.36703;1;0;0;0;0
1656;600;9.65301;-12.3148;15.6472;0.043245;-0.00046176;-0.0840648;-0.155794;-0.0836031;0.0836031;-0.112549;0;0.250232;1.45193;100;1.11042;0.530012;0.975762;0.835623
1672;600;9.50677;-12.1462;15.4243;-0.030257;-0.0775203;0.0430484;-0.0650925;0.120569;0.120569;-0.0953495;0.00303375;0.566404;1.61181;100;0.676378;0.344585;0.582021;0.50536
1688;600;9.05212;-11.5915;14.7073;0.0111383;-0.0752388;-0.0395381;-0.0867874;0.0357007;0.0357007;-0.0756491;0;0.456985;1.60998;100;0.566598;0.305337;0.477287;0.420642
1704;600;9.3003;-12.2871;15.41;-0.10738;0.127204;0.187344;-0.394368;0.0601404;0.0601404;-0.501748;0;0.43758;1.48918;1.21564;0.519378;0.329534;0.401448;0.376941
1720;600;5.8627;-5.85056;8.28254;-0.17251;0.0646836;0.37073;-0.13002;0.306046;0.306046;-0.30253;0;0.26719;1.46457;1.18758;0.514738;0.457213;0.236455;0.430587
1736;600;4.60844;-2.18891;5.10187;-0.026411;0.0495346;0.10738;-0.00179538;0.0578453;0.0578453;-0.0282063;0;0.625271;1.54064;100;0.539596;0.521005;0.140419;0.475013
1752;600;4.63914;-1.98641;5.04653;0.00424442;0.0280291;-0.0127761;0.00843295;-0.0408052;0.0408052;0.0126774;0.000353718;0.691903;1.48985;100;0.443307;0.421375;0.13771;0.391392
1768;600;4.58269;-1.99081;4.99643;0.00656914;0.0263158;0.00556823;0.0157474;-0.0207475;0.0207475;0.0223166;0;0.60465;1.44334;2.86365;0.45012;0.425363;0.147222;0.394807
1784;600;4.84175;-1.81273;5.16997;0.0140158;0.0143324;0.00325788;0.00585189;-0.0110746;0.0110746;0.0198676;0;0.6065;1.49828;2.53543;0.281446;0.268172;0.0854117;0.252977
1800;600;4.96807;-1.86859;5.30786;0.0145103;0.0246445;0.00351186;0.00938075;-0.0211326;0.0211326;0.023891;0;0.681303;1.41345;2.21506;0.243962;0.229671;0.0822741;0.216942
1816;600;5.03121;-1.63417;5.28995;-0.0656103;0.0153345;0.0218181;0.0108247;0.00648364;0.00648364;-0.0547856;0;0.689787;1.20998;1.94861;0.373927;0.35139;0.127855;0.336618
1832;600;3.31238;-1.23659;3.53568;-0.031304;0.0283121;0.0228532;0.00322287;-0.00545892;0.00545892;-0.0280811;0;0.590823;1.20267;100;0.550704;0.524265;0.168588;0.495469
1848;600;4.19341;-0.945801;4.29874;0.0459013;0.0299462;0.0142559;0.0143065;-0.0156904;0.0156904;0.0602078;0;0.712921;1.3113;3.90496;0.357573;0.341948;0.104549;0.334423
1864;600;4.27599;-0.749426;4.34117;-0.0147218;0.0310354;0.0165607;0.0171828;-0.0144747;0.0144747;0.00246101;0;0.782336;1.2539;2.5801;0.353649;0.327548;0.133341;0.323504
