x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
952;616;3.40495;-4.23346;5.43285;0.0111245;0.00580172;0.0179657;1.69873e-06;0.012164;0.012164;0.0111262;0;0.486299;1.15434;100;0.520717;0.345944;0.38919;0.373602
968;616;2.4042;-3.00046;3.84486;-0.0535165;0.00759281;0.0657455;0.00500854;0.0581527;0.0581527;-0.048508;0;0.777433;1.25707;100;0.1802;0.140052;0.113391;0.124578
984;616;2.12737;-2.47585;3.26428;-0.0049876;0.000471075;0.0226649;0.00814527;0.0221938;0.0221938;0.00315768;0;0.927627;1.34074;100;0.116191;0.106074;0.047421;0.0779713
1000;616;2.15625;-2.18861;3.07237;0.0102189;-0.00160493;0.0103018;0.00954748;0.0119067;0.0119067;0.0197664;1.6421e-05;0.901431;1.32664;100;0.163068;0.150833;0.0619727;0.114818
1016;616;2.37901;-2.09034;3.16689;0.00539143;-0.0113218;0.00989646;0.0106083;0.0212183;0.0212183;0.0159998;0.000105242;0.850517;1.25867;100;0.249727;0.228717;0.100259;0.184456
1032;616;2.45531;-1.89429;3.10112;0.0395653;-0.019979;0.000692884;0.011604;0.0206719;0.0206719;0.0511693;0;0.777056;1.14489;100;0.400911;0.360417;0.175582;0.30601
1048;616;3.48472;-2.02142;4.02857;0.0394934;-0.00904097;0.00162635;0.00792569;0.0106673;0.0106673;0.0474191;0;0.855069;1.71109;100;0.490687;0.464527;0.158078;0.410474
1064;616;3.40534;-1.77028;3.838;-0.0460666;-0.0115078;0.0218758;0.012781;0.0333836;0.0333836;-0.0332856;0;0.6416;1.31964;100;1.05548;1.04811;0.124448;0.9404
1080;616;2.39652;-1.41053;2.78081;-0.029208;-0.0283572;0.0183652;0.0237818;0.0467224;0.0467224;-0.00542624;0;0.684068;1.27788;100;1.01884;1.01351;0.104042;0.892583
1096;616;2.59453;-1.20736;2.8617;0.0138034;0.00289097;0.0105966;0.00846894;0.00770565;0.00770565;0.0222723;0;0.893845;1.62205;100;0.546244;0.536949;0.100342;0.49045
1112;616;2.60617;-1.04411;2.80755;-0.00457009;0.0162664;0.0101954;0.00783704;-0.00607105;0.00607105;0.00326695;0;0.95306;1.62842;100;0.333155;0.326026;0.0685532;0.304039
1128;616;2.43233;-0.873455;2.5844;-0.0198849;0.0155017;0.0108894;0.00527921;-0.0046123;0.0046123;-0.0146057;0;0.970963;1.73221;100;0.121211;0.117415;0.0300988;0.110988
1144;616;1.97634;-0.696823;2.09559;-0.0368057;0.00133787;0.0114146;0.00417003;0.0100767;0.0100767;-0.0326357;0;0.947827;1.69785;100;0.164346;0.158417;0.0437425;0.150164
1160;616;1.37376;-0.519817;1.46882;-0.0263329;2.713e-05;0.00937907;0.00126421;0.00935194;0.00935194;-0.0250687;0;0.862737;1.41161;100;0.240289;0.230833;0.0667458;0.217571
1176;616;1.20432;-0.406614;1.27111;0.000988861;0.00316746;0.0049604;-0.00237646;0.00179294;0.00179294;-0.0013876;0;0.900493;1.26051;100;0.231139;0.222485;0.0626528;0.212121
1192;616;1.31208;-0.352566;1.35862;0.00493573;-0.00857263;0.00252795;-0.00149895;0.0111006;0.0111006;0.00343678;1.13199e-05;0.949077;1.27746;3.08807;0.153281;0.148996;0.0359923;0.144259
1208;616;1.29304;-0.311207;1.32996;-0.00631439;-0.0186486;0.00379279;0.0024283;0.0224413;0.0224413;-0.00388608;5.16214e-05;0.948166;1.28989;3.59574;0.154346;0.150209;0.0354953;0.146331
1224;616;1.13586;-0.241924;1.16134;-0.0106734;-0.0159426;0.00211896;0.00529545;0.0180615;0.0180615;-0.00537797;0;0.89573;1.39976;100;0.213799;0.204568;0.0621451;0.200661
1240;616;1.00694;-0.249699;1.03744;-0.00121532;0.000920475;-0.00158341;0.00650432;-0.00250388;0.00250388;0.005289;0;0.931367;1.23981;100;0.144175;0.136115;0.0475324;0.132693
1256;616;1.07256;-0.26734;1.10537;0.00168512;0.00963771;0.000860135;0.00542565;-0.00877758;0.00877758;0.00711077;0;0.965554;1.25819;3.45082;0.0907713;0.0852993;0.0310397;0.0831262
1272;616;1.01994;-0.210516;1.04144;-0.00575241;0.0106471;0.00634922;0.00519791;-0.00429791;0.00429791;-0.000554502;0;0.973025;1.19941;3.63133;0.0892857;0.0828564;0.0332679;0.0814416
1288;616;0.916353;-0.0936089;0.921122;-0.00613033;0.00574568;0.00456778;0.00213508;-0.0011779;0.0011779;-0.00399525;0;0.935335;1.32491;100;0.0989537;0.0882872;0.04469;0.0879781
1304;616;0.861767;-0.0789013;0.865371;0.00337279;0.00291738;-0.000700494;0.00114109;-0.00361787;0.00361787;0.00451388;7.98488e-07;0.887949;1.14625;100;0.0984678;0.0925654;0.0335791;0.0922441
1320;616;0.984184;-0.0914364;0.988423;0.00311995;0.00779077;0.000660757;0.00033321;-0.00713002;0.00713002;0.00345316;0;0.943269;1.28091;100;0.079042;0.0754287;0.0236251;0.075141
1336;616;0.915014;-0.0586414;0.916891;-0.00946877;0.015583;0.00122196;-0.00248534;-0.0143611;0.0143611;-0.0119541;0;0.961483;1.44267;100;0.0957248;0.0918322;0.0270202;0.0916658
1352;616;0.743303;-0.0583954;0.745594;-0.00561554;0.0147425;-0.000184407;-0.00199433;-0.0149269;0.0149269;-0.00760987;0;0.958189;1.23293;100;0.0785973;0.0745853;0.0247905;0.0743883
1368;616;0.752724;-0.0491905;0.754329;0.00186459;0.0113849;0.00279218;-0.000678778;-0.00859271;0.00859271;0.00118581;0;0.970881;1.33311;100;0.0609597;0.0567808;0.0221816;0.0566828
1384;616;0.764044;0.019577;0.764295;-0.000465145;0.00633286;0.00292336;0.000966271;-0.00340951;0.00340951;0.000501126;0;0.950817;1.39911;100;0.0884936;0.0807903;0.0361117;0.0807873
1400;616;0.722937;0.0290394;0.72352;-0.00557673;-0.00167965;-0.00084873;0.00248243;0.000830919;0.000830919;-0.0030943;0;0.953298;1.41734;100;0.0864652;0.0808522;0.0306455;0.0808076
1416;616;0.594315;0.00615883;0.594347;-0.00897415;-0.00410341;-0.00107445;-0.000575443;0.00302896;0.00302896;-0.0095496;0;0.970624;1.2774;100;0.071672;0.0696116;0.0170618;0.0696099
1432;616;0.465622;0.00642014;0.465666;-0.00538704;-0.0029987;0.0013029;-0.00119719;0.0043016;0.0043016;-0.00658423;0;0.953785;1.19831;100;0.0993938;0.0984519;0.0136505;0.098444
1448;616;0.428564;0.0449181;0.430912;-0.000869801;0.00179429;0.00286331;-0.000560174;0.00106902;0.00106902;-0.00142998;0;0.918681;1.13983;100;0.138579;0.13806;0.0119913;0.137384
1464;616;0.431244;0.0889568;0.440323;0.00231188;-0.00161452;0.00233109;9.69569e-06;0.00394561;0.00394561;0.00232157;2.43858e-06;0.927402;1.22818;100;0.149044;0.148232;0.0155325;0.145524
1480;616;0.486292;0.116697;0.500098;0.00245244;-0.00354812;0.00107199;-0.000283678;0.00462011;0.00462011;0.00216876;1.93195e-06;0.945101;1.15907;3.52419;0.122947;0.121306;0.0200209;0.118241
1496;616;0.483564;0.133085;0.501544;-0.00361527;-0.00596467;0.00221729;3.93887e-05;0.00818196;0.00818196;-0.00357588;9.88628e-06;0.935584;0.943008;100;0.130485;0.127612;0.0272279;0.12354
1512;616;0.376259;0.192123;0.422471;-0.00840701;-0.00481331;0.00502768;0.000640154;0.009841;0.009841;-0.00776685;3.73703e-06;0.904521;0.978528;100;0.175276;0.167712;0.0509333;0.153845
1528;616;0.245111;0.266645;0.362187;-0.00648971;0.00105876;0.000911951;0.00151359;-0.000146806;0.000146806;-0.00497612;0;0.950615;1.32231;2.30379;0.154231;0.14354;0.0564215;0.112749
1544;616;0.192814;0.219864;0.292433;0.00112634;0.00518979;-0.00355628;0.000992964;-0.00874607;0.00874607;0.0021193;1.84519e-05;0.95114;1.21839;2.47206;0.125153;0.119933;0.0357668;0.0903063
1560;616;0.26203;0.179914;0.31785;0.00413633;0.00742668;-0.00121076;0.0011225;-0.00863744;0.00863744;0.00525884;6.72113e-06;0.936585;1.22874;100;0.112523;0.107386;0.0336111;0.0926604
1576;616;0.295347;0.181082;0.34644;-1.96497e-05;0.00197465;0.000559638;0.000947376;-0.00141501;0.00141501;0.000927726;0;0.971429;1.36989;100;0.0767786;0.0706471;0.0300656;0.0627196
1592;616;0.271202;0.188854;0.330479;-0.000730823;-0.00163716;4.13557e-05;-0.000127971;0.00167852;0.00167852;-0.000858794;0;0.969236;1.29341;100;0.0603402;0.0554756;0.0237359;0.0478122
1608;616;0.269966;0.183931;0.326669;-0.00243613;-0.00209855;-4.09782e-05;-0.000978231;0.00205757;0.00205757;-0.00341436;0;0.938609;1.02393;100;0.0708047;0.0662287;0.0250413;0.0570253
1624;616;0.199299;0.194771;0.278668;-0.00300698;0.000901351;0.00188438;-0.00125733;0.00098303;0.00098303;-0.00426431;0;0.922413;0.85804;3.33056;0.100675;0.0960626;0.0301223;0.0751495
1640;616;0.187859;0.236282;0.301861;-0.000144819;0.0049397;0.00183464;-0.0031028;-0.00310505;0.00310505;-0.00324762;0;0.926325;0.981545;100;0.134556;0.130278;0.0336613;0.0943704
1656;616;0.191683;0.245861;0.311753;0.00192468;0.00425433;-0.000277698;-0.00156097;-0.00453203;0.00453203;0.000363718;0;0.922896;1.0589;3.06846;0.122503;0.116711;0.0372254;0.0840245
1672;616;0.236843;0.240402;0.337473;0.00135738;0.0030293;0.000896464;-0.0012959;-0.00213283;0.00213283;6.14723e-05;0;0.944813;1.14088;4.46151;0.0964851;0.088653;0.0380792;0.0698093
1688;616;0.221636;0.281048;0.357925;-0.0028701;0.00367451;0.00346981;-0.00173687;-0.000204692;0.000204692;-0.00460697;0;0.960054;1.17938;2.30849;0.0867514;0.0756791;0.0424085;0.0588694
1704;616;0.166866;0.345655;0.383826;-0.00132621;0.00276789;0.00518607;0.000518501;0.00241818;0.00241818;-0.000807712;0;0.923685;0.998336;2.11657;0.132016;0.11164;0.0704611;0.0848592
1720;616;0.182928;0.421682;0.459651;0.00104177;0.00694102;0.000517199;0.00276629;-0.00642382;0.00642382;0.00380806;0;0.77575;0.952678;2.40058;0.208333;0.180195;0.104557;0.134421
1736;616;0.181814;0.369753;0.412036;-0.00121595;0.0139144;-0.00253048;0.00120741;-0.0164449;0.0164449;-8.54337e-06;3.3742e-05;0.917329;0.944878;100;0.142911;0.118695;0.0795941;0.093587
1752;616;0.141199;0.374525;0.400258;-0.00423607;0.0162975;0.00314371;0.00066187;-0.0131538;0.0131538;-0.0035742;0;0.957528;0.974162;11.0975;0.0926708;0.0720556;0.0582739;0.0614073
1768;616;0.0664978;0.454248;0.45909;-0.00223648;0.0173033;0.0045703;-0.00239809;-0.012733;0.012733;-0.00463457;0;0.960827;1.22697;8.65477;0.0919672;0.0724638;0.0566301;0.0581019
1784;616;0.0737228;0.494055;0.499525;-0.000182102;0.0204269;-0.00044771;-0.00502518;-0.0208746;0.0208746;-0.00520728;3.28147e-06;0.92805;1.24587;8.84049;0.150102;0.133867;0.0678983;0.0779521
1800;616;0.0714073;0.448494;0.454143;0.00500517;0.0176654;-0.00314498;-0.00473242;-0.0208103;0.0208103;0.000272751;3.1852e-05;0.678253;1.00891;100;0.228698;0.20395;0.103474;0.135248
1816;616;0.215439;0.41445;0.4671;0.00612404;0.00409617;-0.000456313;-0.0020701;-0.00455248;0.00455248;0.00405394;0;0.954632;1.03228;2.61024;0.0993954;0.0895974;0.0430321;0.0582508
1832;616;0.239233;0.421244;0.484436;0.000736505;-8.51651e-05;-0.00144218;-0.00188114;-0.00135702;0.00135702;-0.00114464;0;0.968965;1.0502;2.37427;0.0581385;0.052286;0.0254216;0.0343453
1848;616;0.240513;0.363665;0.436003;-0.00421003;-0.00181913;-0.00384422;-0.00075385;-0.00202509;0.00202509;-0.00496387;0;0.968049;1.0573;2.39502;0.0602009;0.0521603;0.0300575;0.0385285
1864;616;0.13059;0.319113;0.3448;-0.00327464;0.0011534;-0.000890861;-0.000339439;-0.00204426;0.00204426;-0.00361408;0;0.961242;0.9463;100;0.0669324;0.0537233;0.0399219;0.0429042
1880;616;0.154623;0.335493;0.36941;0.00279369;0.00265147;0.00185818;0.00123276;-0.000793288;0.000793288;0.00402645;0;0.95957;1.06689;3.7976;0.0577323;0.0476071;0.0326587;0.0361772
1896;616;0.180845;0.366917;0.409063;-0.00157771;0.00273052;0.00183705;0.00131296;-0.000893464;0.000893464;-0.000264744;0;0.957546;1.14445;3.88666;0.0696821;0.0590233;0.0370384;0.0429413
1912;616;0.106163;0.389324;0.403539;-0.00511024;0.00113205;0.00125013;0.00148403;0.000118077;0.000118077;-0.00362622;0;0.980704;1.11065;3.43052;0.0495848;0.0323098;0.0376129;0.0373644
1928;616;0.0458298;0.397047;0.399683;-0.00144306;0.000261794;-0.00176501;0.00147871;-0.00202681;0.00202681;3.56535e-05;0;0.988462;1.14776;100;0.0361994;0.0182543;0.0312598;0.0311364
1944;616;0.055666;0.336512;0.341085;0.000664552;-0.00112647;-0.00429009;-0.000374436;-0.00316363;0.00316363;0.000290116;0;0.982962;1.26298;100;0.0404945;0.0239577;0.0326472;0.0324921
1960;616;0.053936;0.283298;0.288387;-0.000442207;-0.00226086;-0.00107019;-0.0018876;0.00119067;0.00119067;-0.00232981;0;0.984804;1.14688;4.84157;0.0352428;0.0188556;0.0297745;0.0294913
1976;616;0.0434189;0.303034;0.306129;-0.000703285;-0.00187776;0.00231217;-0.00163548;0.00418994;0.00418994;-0.00233877;4.12447e-06;0.981656;1.10281;100;0.0343081;0.0127696;0.0318431;0.0315811
1992;616;0.0327568;0.334702;0.336301;-0.000676503;-0.00142767;0.000254601;-0.00224949;0.00168227;0.00168227;-0.00292599;0;0.973082;1.02836;100;0.043317;0.00796187;0.042579;0.0423872
2008;616;0.0212631;0.303799;0.304542;-0.000795583;-0.0010172;-0.00363561;-0.00325894;-0.0026184;0.0026184;-0.00405453;0;0.968767;1.07059;100;0.0485653;0.00820112;0.0478679;0.0477578
2024;616;0.00657845;0.240534;0.240624;-0.00125586;-0.000910183;-0.00202143;-0.00298807;-0.00111125;0.00111125;-0.00424393;0;0.974478;1.22556;100;0.0333121;0.0115396;0.0312496;0.0312446
2040;616;-0.0132561;0.247728;0.248083;-0.000397384;-0.000282834;0.00158686;-0.00165751;0.0018697;0.0018697;-0.00205489;5.18424e-08;0.983108;1.18206;100;0.025034;0.0140842;0.0206963;0.020696
2056;616;-0.00227165;0.274254;0.274263;0.00176525;-0.000653793;0.00083675;0.000617941;0.00149054;0.00149054;0.00238319;2.17982e-07;0.987851;1.13354;4.48087;0.0232568;0.0148596;0.0178904;0.0179083
2072;616;0.0267601;0.268881;0.270209;1.29243e-05;-0.00151665;-0.00125378;0.000943412;0.000262866;0.000262866;0.000956337;0;0.986086;1.15651;4.37757;0.0259724;0.0127391;0.0226336;0.0225663
2088;616;-0.0122204;0.249098;0.249397;-0.00447582;-0.00190716;0.000613878;0.00112608;0.00252104;0.00252104;-0.00334974;0;0.98589;1.13292;3.36099;0.0285658;0.0130188;0.0254267;0.0254135
2104;616;-0.0953274;0.287207;0.302614;-0.00426486;-0.00275416;0.00222844;0.001076;0.0049826;0.0049826;-0.00318886;0;0.980339;1.14075;3.55743;0.0366204;0.022391;0.0289775;0.0284488
2120;616;-0.119614;0.302996;0.325751;0.00292859;-0.000864436;-0.000681549;-5.65251e-06;0.000182887;0.000182887;0.00292294;0;0.966514;1.05816;2.93486;0.0554567;0.0389699;0.0394562;0.0396638
2136;616;-0.0135326;0.272203;0.27254;0.00757277;0.00370523;-0.00166166;-0.000488619;-0.00536689;0.00536689;0.00708415;0;0.887795;1.04297;100;0.0976504;0.0691599;0.0689385;0.0710067
2152;616;0.0798473;0.25993;0.271917;0.00186063;0.00420063;-0.000295709;-0.000913888;-0.00449634;0.00449634;0.00094674;0;0.79761;1.05436;100;0.0990837;0.0569513;0.081081;0.0803603
2168;616;0.0463886;0.261717;0.265796;-0.00322242;0.00197751;0.000580986;-0.00225835;-0.00139653;0.00139653;-0.00548077;0;0.949213;1.20405;100;0.0506887;0.0310174;0.0400907;0.0400154
2184;616;0.00251579;0.275879;0.27589;-0.0018997;0.00086538;0.00118358;-0.00126779;0.000318199;0.000318199;-0.00316749;0;0.981205;1.27428;100;0.0300526;0.0218963;0.0205842;0.0206571
2200;616;-0.0134811;0.288248;0.288563;-0.000840575;0.00144572;-0.000800103;-8.79963e-05;-0.00224582;0.00224582;-0.000928571;1.01513e-06;0.984651;1.28042;100;0.0292278;0.0229717;0.0180711;0.0181748
2216;616;-0.0343685;0.244932;0.247332;-0.00252072;0.00247246;-0.00476329;0.000698556;-0.00723575;0.00723575;-0.00182216;9.1861e-06;0.967992;1.30203;100;0.0456313;0.0319542;0.0325751;0.03282
2232;616;-0.0872955;0.167763;0.189116;-0.00279286;0.00640283;-0.000747999;-0.000551333;-0.00715083;0.00715083;-0.00334419;3.5332e-06;0.934811;1.28719;5.55432;0.0721264;0.0486908;0.0532111;0.0537914
2248;616;-0.104021;0.226547;0.249287;0.00214241;0.00670396;0.00471383;-0.000820935;-0.00199013;0.00199013;0.00132147;0;0.941201;1.23881;100;0.0605495;0.0388118;0.0464747;0.0456966
2264;616;-0.0344734;0.284784;0.286863;0.00303964;0.00310618;0.00147128;-0.00268678;-0.0016349;0.0016349;0.000352859;0;0.954849;1.26107;100;0.0491117;0.0240286;0.0428321;0.0426729
2280;616;-0.0231342;0.276049;0.277016;-3.33091e-05;-0.00173581;-0.000379135;-0.00394176;0.00135667;0.00135667;-0.00397507;0;0.956535;1.22469;100;0.0492536;0.030634;0.0385678;0.0386666
2296;616;-0.0238113;0.281288;0.282294;0.000443876;-0.00360388;9.62218e-05;-0.00148425;0.0037001;0.0037001;-0.00104037;0;0.969198;1.14612;4.19272;0.0447611;0.0313046;0.0319935;0.0321743
2312;616;-0.0123291;0.271372;0.271652;1.2358e-05;-0.00144171;-0.00174514;0.00271768;-0.000303437;0.000303437;0.00273004;0;0.97051;1.05558;100;0.0468545;0.0294039;0.0364795;0.0366038
2328;616;-0.0332565;0.228895;0.231299;-0.00311524;0.000538677;-0.00291106;0.00670405;-0.00344974;0.00344974;0.00358882;0;0.950355;1.28062;100;0.0567576;0.0299732;0.0481979;0.0480636
2344;616;-0.101068;0.191973;0.216952;-0.00372583;-0.000492096;-0.00083376;0.00402739;-0.000341664;0.000341664;0.00030156;0;0.943246;1.25119;100;0.054398;0.0225967;0.0494827;0.045371
2360;616;-0.135601;0.205019;0.245806;-0.000376225;-0.00185824;0.00165975;-0.000800868;0.003518;0.003518;-0.00117709;3.03914e-06;0.930551;1.12346;100;0.0573227;0.0262996;0.0509335;0.0453119
2376;616;-0.115726;0.240444;0.266845;0.0022;-0.00189267;0.0034062;-0.00330624;0.00529886;0.00529886;-0.00110624;0;0.927215;1.08727;100;0.0627046;0.0259597;0.0570785;0.0529517
2392;616;-0.0782852;0.297995;0.308106;0.00182459;-0.000178883;0.00162964;-0.00227749;0.00180852;0.00180852;-0.000452906;0;0.961622;1.1708;4.30371;0.056299;0.0239327;0.0509588;0.0497374
2408;616;-0.0649414;0.281788;0.289174;-0.000215103;0.000286818;-0.00288091;-0.00176977;-0.00316773;0.00316773;-0.00198487;2.22048e-07;0.95611;1.16928;4.33263;0.0744956;0.0456705;0.0588541;0.058732
2424;616;-0.0796413;0.222878;0.236679;-0.000516246;-0.00187173;-0.00288813;-0.00406745;-0.0010164;0.0010164;-0.0045837;0;0.963889;1.29484;100;0.077176;0.0516326;0.0573603;0.0578583
2440;616;-0.0852757;0.192642;0.210673;-0.00188536;-0.00392533;-0.00245808;-0.00569249;0.00146726;0.00146726;-0.00757786;0;0.959938;1.23456;100;0.083866;0.05444;0.063795;0.0640289
2456;616;-0.14184;0.139351;0.19884;-0.0041531;-0.00503509;-0.00366842;-0.00527338;0.00136668;0.00136668;-0.00942648;0;0.934302;1.14077;100;0.064835;0.0403788;0.050726;0.0469592
2472;616;-0.200541;0.0855255;0.218016;-0.00227084;-0.00554813;-0.00225004;-0.00441169;0.00329809;0.00329809;-0.00668253;0;0.964493;1.22524;100;0.0311326;0.0215986;0.0224219;0.0218455
2488;616;-0.204365;0.0702801;0.216112;0.00170534;-0.00500944;-0.000805954;-0.00291714;0.00420349;0.00420349;-0.0012118;0;0.937819;1.15553;100;0.0410372;0.0292342;0.0287995;0.029437
2504;616;-0.149473;0.0720825;0.165946;0.00518029;-0.00256627;0.00369384;-0.000939796;0.00626011;0.00626011;0.00424049;1.15517e-07;0.679854;0.768971;100;0.0801781;0.054955;0.0583821;0.0587728
2520;616;-0.0607262;0.18655;0.196185;0.00373091;-0.00207935;0.00876564;-0.00385074;0.010845;0.010845;-0.000119825;3.85645e-06;0.733208;1.003;100;0.0876757;0.0365374;0.0796997;0.0774469
2536;616;-0.0460472;0.306469;0.309909;-0.000891188;-0.00384154;0.00060405;-0.00296242;0.00444559;0.00444559;-0.00385361;1.24798e-06;0.803998;1.16496;100;0.101792;0.0327801;0.0963696;0.0955798
2552;616;-0.0932922;0.26237;0.278462;-0.00488794;-0.000653102;-0.00788178;0.000455418;-0.00722868;0.00722868;-0.00443252;0;0;2.5882;0;0;0;0;0
8;632;0.0786257;0.214625;0.228573;-0.0184949;0.00303589;0.00352027;0.000847422;0.000484381;0.000484381;-0.0176475;0;0;0.547779;0;0;0;0;0
24;632;-0.156055;0.284992;0.324921;-0.00862611;0.0045072;0.0042101;-0.00394325;-0.000297107;0.000297107;-0.0125694;0;0.633928;0.594848;1.05696;0.144805;0.0713199;0.126024;0.118535
40;632;-0.268261;0.383446;0.467969;0.00420665;0.00795193;0.00576794;-0.00308521;-0.00218398;0.00218398;0.00112145;0;0.563869;0.481058;1.06009;0.179967;0.130949;0.123452;0.130495
56;632;-0.0454369;0.407692;0.410216;0.0162943;0.0080341;-0.0111898;0.000233501;-0.0192239;0.0192239;0.0165278;2.5413e-05;0.452848;0.517467;1.07916;0.206614;0.135097;0.156327;0.161754
72;632;0.155897;0.0887775;0.179403;0.00478028;0.00261595;-0.0135351;-0.00622589;-0.016151;0.016151;-0.00144561;5.12302e-06;0.752421;0.725026;1.0341;0.23179;0.166605;0.16115;0.19805
88;632;0.108704;0.0760956;0.132691;-0.00505586;-0.00410024;0.00982542;-0.0123131;0.0139257;0.0139257;-0.0173689;2.71198e-05;0.917763;1.18236;100;0.216836;0.148591;0.157919;0.192015
104;632;0.0470486;0.329405;0.332748;-0.00188652;-0.00308484;0.0138759;-0.0134406;0.0169608;0.0169608;-0.0153271;9.43106e-06;0.950465;1.4848;100;0.214799;0.130049;0.170955;0.176912
120;632;0.0545006;0.44623;0.449546;0.000573834;0.00442551;0.00175761;-0.00917801;-0.00266789;0.00266789;-0.00860418;0;0.931166;1.15017;100;0.23227;0.141776;0.18398;0.18844
136;632;0.0844841;0.385672;0.394817;0.00794624;0.0059688;-0.012752;0.000428925;-0.0187208;0.0187208;0.00837517;6.19864e-05;0.744396;0.679224;100;0.33086;0.213047;0.253139;0.271745
152;632;0.298012;0.188768;0.352767;0.014379;0.00041014;0.00640674;-0.00371375;0.0059966;0.0059966;0.0106653;0;0.191441;0.522343;1.32595;0.536724;0.367411;0.391257;0.469621
168;632;0.46946;0.718088;0.857929;0.00184847;0.0058762;0.0623734;0.020058;0.0564972;0.0564972;0.0219064;0;0.164232;0.525266;1.29353;0.584413;0.384963;0.439707;0.457458
184;632;0.373535;1.87547;1.9123;-0.00553274;0.0163325;0.0409447;0.0535074;0.0246122;0.0246122;0.0479746;0;0.348766;0.858836;100;0.362237;0.232991;0.277365;0.277293
200;632;0.333765;1.90356;1.9326;-0.00235797;0.00990251;-0.00843169;0.0413355;-0.0183342;0.0183342;0.0389776;0;0.316215;0.816285;100;0.265919;0.190262;0.185778;0.186843
216;632;0.274742;1.81117;1.83189;-0.00597594;0.00402411;-0.00189527;0.00975158;-0.00591938;0.00591938;0.00377564;0;0.301101;0.687241;100;0.253481;0.148986;0.205074;0.20436
232;632;0.131845;1.8226;1.82736;-0.0121224;-0.00405832;-0.00629194;-0.00961463;-0.00223361;0.00223361;-0.0217371;0;0.432375;0.914412;100;0.255375;0.112034;0.229489;0.229145
248;632;-0.0944405;1.59167;1.59447;-0.0141239;-0.00612641;-0.0184678;-0.0238497;-0.0123414;0.0123414;-0.0379736;0;0.449791;0.843957;100;0.249016;0.102155;0.227098;0.226882
264;632;-0.292191;1.3556;1.38673;-0.0109851;0.00074023;0.00160607;-0.0163106;0.000865837;0.000865837;-0.0272957;0;0.272305;0.603297;2.39614;0.257567;0.112122;0.231883;0.228218
280;632;-0.405762;1.62099;1.67101;0.00284379;-0.0108673;0.0155892;0.0125762;0.0264565;0.0264565;0.01542;0.000145733;0.311411;0.766497;100;0.229179;0.105179;0.203618;0.199361
296;632;-0.249578;1.74882;1.76654;0.0052022;-0.00611392;0.00308989;0.0125878;0.00920381;0.00920381;0.01779;5.25473e-06;0.614511;1.06076;100;0.196943;0.0912879;0.174508;0.173318
312;632;-0.299551;1.74432;1.76986;-0.00733971;-0.00424979;-0.000468681;0.0137951;0.00378111;0.00378111;0.00645535;0;0.759096;1.35162;100;0.164425;0.0777834;0.144864;0.143433
328;632;-0.441328;1.74897;1.8038;-0.00857477;0.000328054;-0.00194576;0.00659127;-0.00227382;0.00227382;-0.0019835;0;0.693832;1.08882;100;0.176195;0.0899794;0.151487;0.148619
344;632;-0.530535;1.71218;1.7925;0.000570218;0.00286064;0.00417243;0.0169536;0.0013118;0.0013118;0.0175238;0;0.706765;1.06513;100;0.168237;0.108043;0.12896;0.127445
360;632;-0.451092;1.86531;1.91908;0.00285422;0.00419714;0.00661437;0.0285776;0.00241723;0.00241723;0.0314318;0;0.880196;1.41567;100;0.131114;0.0851343;0.0997143;0.0990402
376;632;-0.487143;1.87394;1.93622;-0.00644002;0.000128736;-0.00491407;0.028264;-0.0050428;0.0050428;0.0218239;0;0.898869;1.48361;100;0.139743;0.0911807;0.105897;0.105119
392;632;-0.6422;1.77305;1.88577;-0.0121427;-0.00262097;0.000308116;0.0231848;0.00292908;0.00292908;0.011042;0;0.717031;0.897252;100;0.195242;0.114161;0.158388;0.154114
408;632;-0.82292;1.91759;2.08671;-0.00481293;-0.00112818;0.0123837;0.0155238;0.0135119;0.0135119;0.0107108;0;0.905286;1.60879;100;0.0931998;0.0572411;0.0735503;0.0712814
424;632;-0.805902;2.15534;2.30108;0.000250409;0.00972904;0.0212352;0.022524;0.0115062;0.0115062;0.0227744;0;0.965282;1.85622;100;0.0619333;0.0403899;0.0469509;0.0462023
440;632;-0.872677;2.55456;2.69951;-0.0088597;0.0146727;0.0200681;0.0271703;0.00539535;0.00539535;0.0183106;0;0.961626;1.6457;100;0.0778867;0.052323;0.0576944;0.0571662
456;632;-1.08834;2.79167;2.99632;-0.0175926;0.0221391;0.0171881;0.0200051;-0.00495102;0.00495102;0.00241252;0;0.847203;1.27683;100;0.282515;0.210353;0.188591;0.192143
472;632;-1.38132;3.15519;3.44431;-0.0149747;0.0391652;0.0291248;0.00933878;-0.0100404;0.0100404;-0.00563588;0;0.942872;2.00212;3.7831;0.259221;0.174817;0.191402;0.189055
488;632;-1.49724;3.66025;3.95464;0.00341621;0.0570881;0.0281054;0.011604;-0.0289826;0.0289826;0.0150202;0;0.919811;2.13098;100;0.205453;0.119867;0.166861;0.161027
