x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
952;1192;0.264519;-1.24552;1.27329;-0.0174967;-0.00513118;-0.00267636;0.000989119;0.00245482;0.00245482;-0.0165076;0;0.973986;1.79418;100;0.141206;0.128233;0.0591236;0.0649053
968;1192;-0.0528812;-1.27475;1.27585;-0.0166923;0.00384207;0.00211415;-0.00639958;-0.00172792;0.00172792;-0.0230919;0;0.966985;1.47305;100;0.156859;0.142338;0.0659142;0.0679756
984;1192;-0.217669;-1.20304;1.22258;-0.00412732;0.0102862;0.00106843;-0.0232688;-0.0092178;0.0092178;-0.0273961;0;0.897043;1.1142;100;0.211605;0.18589;0.101101;0.108402
1000;1192;-0.216246;-1.26226;1.28065;0.000203927;0.0101006;-0.00543725;-0.0159549;-0.0155378;0.0155378;-0.015751;0;0.853307;1.25036;100;0.203755;0.133927;0.153556;0.153677
1016;1192;-0.24995;-1.35068;1.37361;-0.00514649;0.00541102;-0.00443371;-0.0144113;-0.00984473;0.00984473;-0.0195578;2.53174e-06;0.92396;1.54776;5.3427;0.153204;0.0796171;0.130891;0.129618
1032;1192;-0.35029;-1.41189;1.4547;-0.00157622;0.00489709;-0.00703664;-0.016439;-0.0119337;0.0119337;-0.0180152;0;0.942823;1.61927;100;0.135478;0.0680256;0.117162;0.114952
1048;1192;-0.301899;-1.54885;1.578;0.00390705;0.00893074;-0.00301691;-0.0170645;-0.0119477;0.0119477;-0.0131574;0;0.949002;1.71096;2.59331;0.15257;0.0592825;0.140582;0.138488
1064;1192;-0.329199;-1.49661;1.53239;-0.0165684;0.00421971;0.00519282;-0.0201475;0.000973105;0.000973105;-0.0367158;0;0.903946;1.47073;3.39052;0.222888;0.0651471;0.213154;0.20876
1080;1192;-0.831373;-1.44918;1.67072;-0.0395274;-0.0162011;-0.00586114;-0.0302559;0.0103399;0.0103399;-0.0697833;0;0.886372;1.33805;100;0.228792;0.0994779;0.206034;0.185937
1096;1192;-1.40495;-1.61155;2.13799;-0.0174054;-0.0276497;0.00128375;-0.0260506;0.0289335;0.0289335;-0.043456;1.68104e-05;0.887908;1.43341;2.32868;0.219652;0.167779;0.141764;0.153982
1112;1192;-1.31869;-1.34302;1.88219;0.0220582;-0.025931;0.0262337;-0.0184026;0.0521647;0.0521647;0.00365561;0.000270997;0.796651;1.13137;2.19895;0.3375;0.255427;0.220597;0.240262
1128;1192;-0.885862;-0.893818;1.25844;0.0131906;-0.0280661;0.0186531;-0.00634257;0.0467192;0.0467192;0.00684806;0.000428133;0.890028;1.29277;100;0.464978;0.229516;0.404385;0.342108
1144;1192;-0.913807;-0.744198;1.1785;0.003988;-0.00457672;0.0150913;0.0093997;0.019668;0.019668;0.0133877;6.17469e-05;0.927359;1.55252;100;0.431446;0.179227;0.392458;0.300443
1160;1192;-0.698526;-0.402338;0.806111;0.0114886;-0.000584662;0.0155587;0.0146612;0.0161434;0.0161434;0.0261498;6.58024e-06;0.639952;1.61773;1.9983;0.387258;0.122031;0.367529;0.348382
1176;1192;-0.585693;-0.308706;0.66207;0.0076049;0.00317677;-0.00125492;0.00876573;-0.00443168;0.00443168;0.0163706;3.6497e-06;0.671138;1.68953;2.22539;0.316072;0.0999148;0.299864;0.278839
1192;1192;-0.466768;-0.397154;0.612865;0.00175302;0.00786461;-0.00614255;0.0181783;-0.0140072;0.0140072;0.0199313;0;0.487304;1.48734;1.0148;0.282262;0.11066;0.259665;0.203796
1208;1192;-0.519882;-0.461781;0.695355;-0.00260572;-0.00117455;-0.00163622;0.00586286;-0.000461668;0.000461668;0.00325715;0;0.878634;1.34429;100;0.353222;0.150925;0.319355;0.260947
1224;1192;-0.508617;-0.447563;0.677499;0.00346075;-0.011306;0.00162778;0.00173805;0.0129337;0.0129337;0.0051988;1.76617e-05;0.919858;1.23971;100;0.379793;0.217754;0.311169;0.28359
1240;1192;-0.420189;-0.397827;0.578641;0.00644405;-0.00451356;0.00754902;0.00460029;0.0120626;0.0120626;0.0110443;3.32231e-05;0.843628;1.11827;100;0.389515;0.361152;0.145913;0.311122
1256;1192;-0.333685;-0.198061;0.388038;0.00284177;0.00539595;0.0173626;0.00858386;0.0119666;0.0119666;0.0114256;0;0.757165;1.42053;2.37278;0.47177;0.447973;0.147941;0.431305
1272;1192;-0.357679;0.0848255;0.3676;-0.00884358;0.0267809;0.0101537;0.00721055;-0.0166272;0.0166272;-0.00163303;0;0.844394;1.67003;100;0.3023;0.26354;0.148094;0.266604
1288;1192;-0.554161;0.0800438;0.559912;-0.00671882;0.0101473;-0.00792297;0.00454117;-0.0180703;0.0180703;-0.00217766;4.87002e-05;0.928622;1.62218;100;0.167618;0.13216;0.1031;0.132992
1304;1192;-0.486031;-0.122492;0.501228;0.0177381;-0.00269359;-0.0151101;-0.00718173;-0.0124165;0.0124165;0.0105564;0;0.950637;1.57132;100;0.176843;0.12972;0.120193;0.132237
1320;1192;-0.0704803;-0.33539;0.342716;0.0211394;-0.0136041;-0.00575013;-0.00375328;0.00785399;0.00785399;0.0173861;0;0.941478;1.50623;100;0.201743;0.06491;0.191015;0.188752
1336;1192;0.106049;-0.337505;0.353774;0.00412637;-0.00610751;-0.00502378;0.000447412;0.00108373;0.00108373;0.00457378;0;0.943818;1.23254;2.99223;0.162985;0.0338968;0.159422;0.15372
1352;1192;0.123713;-0.536039;0.55013;0.00397524;-0.0018672;-0.0151884;0.00379626;-0.0133212;0.0133212;0.0077715;0;0.950812;1.29146;4.42045;0.140175;0.0306835;0.136775;0.133667
1368;1192;0.275249;-0.763121;0.811243;0.0133432;-0.00512485;-0.00934805;-0.00136732;-0.00422321;0.00422321;0.0119759;0;0.95636;1.39719;100;0.133591;0.0412328;0.127068;0.120547
1384;1192;0.51988;-0.824135;0.974409;0.0154026;-0.012386;-0.00163992;0.00309701;0.0107461;0.0107461;0.0184996;0;0.948947;1.4279;100;0.112932;0.0663143;0.0914119;0.0852324
1400;1192;0.713497;-0.847443;1.10781;0.00442212;-0.021275;-0.000847767;0.0018505;0.0204272;0.0204272;0.00627261;0;0.942818;1.30279;100;0.104874;0.0828935;0.0642428;0.0727571
1416;1192;0.672396;-0.89575;1.12004;-0.00299244;-0.02331;-0.0108779;0.0010887;0.0124321;0.0124321;-0.00190374;0;0.951311;1.46681;100;0.0765482;0.0569782;0.0511186;0.0533733
1432;1192;0.646326;-1.17327;1.33952;-0.00319285;-0.01847;-0.0155264;0.000502696;0.00294358;0.00294358;-0.00269016;0;0.972549;1.46209;100;0.0477535;0.0309455;0.03637;0.0351907
1448;1192;0.55706;-1.34221;1.45322;-0.00802258;-0.00914207;-0.00894526;0.00020046;0.000196815;0.000196815;-0.00782212;0;0.982081;1.44248;100;0.0477095;0.0271037;0.0392631;0.0377279
1464;1192;0.403841;-1.43805;1.49368;-0.00916971;-0.00442989;0.00332154;-0.00626338;0.00775142;0.00775142;-0.0154331;1.26023e-05;0.987107;1.44237;100;0.0628404;0.0307047;0.0548283;0.0534413
1480;1192;0.27285;-1.29649;1.32489;-0.00983043;-0.00413589;0.000793338;-0.0181844;0.00492922;0.00492922;-0.0280148;0;0.943728;1.29871;100;0.171752;0.0620922;0.160136;0.1573
1496;1192;0.133228;-1.44522;1.45135;0.00173887;-0.00681358;-0.00877969;0.0219384;-0.00196611;0.00196611;0.0236772;0;0.740653;1.11718;100;0.376626;0.112604;0.359399;0.358223
1512;1192;0.2796;-1.55192;1.5769;0.00178088;-0.0174276;-0.0127609;0.00937034;0.00466668;0.00466668;0.0111512;0;0.913799;1.34579;100;0.223754;0.0644673;0.214265;0.211258
1528;1192;0.12398;-1.7958;1.80008;-0.0151405;-0.0110165;-0.00361833;0.0288468;0.00739815;0.00739815;0.0137063;0;0.943539;1.364;100;0.164585;0.0411185;0.159366;0.159019
1544;1192;-0.143068;-1.65105;1.65723;-0.0158847;0.000190804;0.00988527;0.0189347;0.00969447;0.00969447;0.00304994;0;0.968277;1.61238;100;0.124815;0.0346977;0.119895;0.119489
1560;1192;-0.341146;-1.54353;1.58078;-0.00756972;0.00695688;0.00752629;-0.00249388;0.000569413;0.000569413;-0.0100636;0;0.980954;1.69711;100;0.101283;0.0464561;0.0900005;0.0884666
1576;1192;-0.391539;-1.43172;1.48429;-0.00118854;0.00716205;0.00354474;-0.0258563;-0.00361732;0.00361732;-0.0270448;0;0.949882;1.56779;5.8833;0.12454;0.0785357;0.0966561;0.0956048
1592;1192;-0.410397;-1.48621;1.54184;-0.00188608;0.00637542;-0.015795;-0.0374453;-0.0221705;0.0221705;-0.0393314;0;0.925237;1.58998;3.20867;0.203001;0.117936;0.165228;0.162631
1608;1192;-0.46887;-1.87308;1.93087;-0.00656871;0.0126629;-0.0173899;-0.0457749;-0.0300528;0.0300528;-0.0523436;0;0.843076;1.2342;3.28679;0.369451;0.244792;0.276715;0.276717
1624;1192;-0.597672;-2.04178;2.12746;-0.00535272;0.0107127;-0.0211146;-0.00968731;-0.0318273;0.0318273;-0.01504;0.000221497;0.826077;1.17784;2.72839;0.41453;0.278225;0.307289;0.307302
1640;1192;-0.628546;-2.53742;2.61411;-0.00066935;-0.000880947;-0.0264188;0.00445842;-0.0255379;0.0255379;0.00378907;0;0.876152;1.31103;2.73183;0.31338;0.193869;0.246214;0.243955
1656;1192;-0.66008;-2.74698;2.82517;-0.00484152;-0.00744251;0.000598977;0.00155096;0.00804149;0.00804149;-0.00329055;0;0.877764;1.2418;100;0.350666;0.206261;0.283589;0.280378
1672;1192;-0.839622;-2.44221;2.58251;-0.026868;-0.00904705;0.0524952;-0.00474849;0.0615422;0.0615422;-0.0316165;0.000352608;0.845166;1.21677;3.82594;0.424144;0.223615;0.360408;0.349349
1688;1192;-1.35671;-1.39507;1.94599;-0.00631719;0.00451581;0.0241698;0.00203541;0.019654;0.019654;-0.00428178;0;0.626182;1.34725;100;0.649004;0.326615;0.560828;0.476157
1704;1192;-1.04296;-1.80124;2.0814;0.0144687;0.00299227;-0.0361837;-0.00232868;-0.0391759;0.0391759;0.01214;3.77336e-05;0.609782;1.32575;3.16764;0.517703;0.311099;0.413804;0.394663
1720;1192;-1.07392;-2.25978;2.50198;-0.0115754;0.000976374;-0.0197507;-0.00587764;-0.0207271;0.0207271;-0.017453;1.11681e-05;0.840128;1.29083;2.53834;0.329586;0.236022;0.230044;0.232199
1736;1192;-1.35525;-2.41264;2.76722;-0.0196832;-0.00100118;-0.00454989;-0.0060634;-0.00354872;0.00354872;-0.0257466;0;0.850908;1.31775;2.53781;0.40082;0.291509;0.275098;0.280706
1752;1192;-1.63251;-2.49415;2.98092;-0.0108538;-0.00200864;-0.0135963;0.00431318;-0.0115876;0.0115876;-0.00654058;0;0.505364;1.37469;1.18859;0.61942;0.400618;0.472426;0.456089
1768;1192;-1.73249;-2.80264;3.29489;-0.0108655;-0.013938;-0.00871379;0.0263351;0.00522416;0.00522416;0.0154695;0;0.909284;1.60068;100;0.684637;0.225673;0.646374;0.486129
1784;1192;-2.00793;-2.76932;3.42066;-0.0167114;-0.0108619;-0.00469642;0.0322175;0.00616551;0.00616551;0.0155061;0;0.43891;1.48703;1.1502;0.537659;0.283226;0.457012;0.343906
1800;1192;-2.27244;-2.94092;3.71658;-0.0234733;0.0191864;0.000394434;0.0351827;-0.018792;0.018792;0.0117093;0;0.578635;1.67741;1.90023;0.459083;0.267114;0.373374;0.276217
1816;1192;-2.74355;-2.69866;3.84836;-0.0269802;0.0343405;0.0221816;0.0244199;-0.0121589;0.0121589;-0.00256031;0;0.620018;1.38311;2.09581;0.351569;0.221886;0.272704;0.248721
1832;1192;-3.11056;-2.31312;3.87635;-0.0236212;0.0500578;0.0214542;0.0180554;-0.0286036;0.0286036;-0.00556582;0;0.717247;1.34351;100;0.430796;0.247671;0.352484;0.290662
1848;1192;-3.53268;-2.00582;4.0624;-0.0333038;0.0552578;0.0232412;0.0187671;-0.0320166;0.0320166;-0.0145366;0;0.830693;1.36356;100;0.373795;0.269212;0.259321;0.267366
1864;1192;-4.05022;-1.51734;4.32511;-0.0111412;0.0538321;0.0400266;0.0153431;-0.0138055;0.0138055;0.00420196;0;0.913466;1.38528;100;0.363069;0.311211;0.186995;0.298922
1880;1192;-3.86647;-0.794746;3.9473;0.0182237;0.0496538;0.0392335;0.00706338;-0.0104204;0.0104204;0.0252871;0;0.858924;1.39381;100;0.475931;0.412848;0.236785;0.407522
1896;1192;-3.64176;-0.309669;3.6549;0.00252389;0.0152957;0.0277384;0.00216135;0.0124427;0.0124427;0.00468524;0;0.867035;1.38312;100;0.251923;0.22581;0.111692;0.225226
1912;1192;-3.76395;0.122753;3.76595;-0.00539648;0.0233013;0.0257279;-0.000376413;0.00242665;0.00242665;-0.00577289;0;0.966164;1.51721;100;0.0993444;0.0836517;0.0535882;0.083629
1928;1192;-3.71464;0.496881;3.74773;0.0120063;0.0112725;0.018542;-0.00258253;0.00726944;0.00726944;0.00942375;0;0.971827;1.51865;100;0.0802027;0.0667212;0.0445057;0.0663971
1944;1192;-3.41344;0.717901;3.48812;0.0202177;0.0123597;0.0107255;-0.00240827;-0.00163425;0.00163425;0.0178095;0;0.974584;1.47265;100;0.0878407;0.0597094;0.0644264;0.0599284
1960;1192;-3.14293;0.89146;3.26691;0.0101996;0.0164339;0.0164276;-0.00594523;-6.31809e-06;6.31809e-06;0.00425435;0;0.95833;1.43635;2.69144;0.118262;0.0407454;0.111022;0.0496743
1976;1192;-3.07205;1.2201;3.30547;0.00550278;0.0151153;0.0155479;-0.007985;0.00043267;0.00043267;-0.00248222;0;0.937571;1.42484;3.13882;0.156761;0.0431394;0.150708;0.0688674
1992;1192;-2.94185;1.36034;3.24115;0.00683466;0.00773533;0.00689748;-0.00139151;-0.000837853;0.000837853;0.00544315;0;0.965481;1.42181;100;0.126025;0.0517236;0.114922;0.0674118
2008;1192;-2.86135;1.48373;3.22316;0.00531345;0.00223232;0.0105905;-0.00078853;0.00835813;0.00835813;0.00452492;0;0.958973;1.43371;100;0.132484;0.0568297;0.119677;0.0748066
2024;1192;-2.76955;1.67624;3.23731;0.00501797;0.00393153;0.00826464;0.00025326;0.00433311;0.00433311;0.00527123;0;0.965399;1.31377;100;0.121602;0.0568795;0.10748;0.0739904
2040;1192;-2.71379;1.71397;3.20972;0.00158142;0.00521088;-0.00553826;0.0137397;-0.0107491;0.0107491;0.0153211;0;0.939243;1.31994;100;0.149275;0.0813955;0.125131;0.0960158
2056;1192;-2.72481;1.61539;3.16766;-0.00379896;0.00423551;0.0102943;0.0188142;0.00605876;0.00605876;0.0150152;0;0.948167;1.45118;100;0.128516;0.0636998;0.111619;0.0790843
2072;1192;-2.80706;2.06022;3.48196;-0.00250584;0.00966182;0.0297856;0.00510931;0.0201238;0.0201238;0.00260347;0;0.970914;1.52675;100;0.10151;0.0497287;0.0884947;0.065972
2088;1192;-2.7863;2.46976;3.72333;0.00270702;0.0172481;0.0243436;-0.0136443;0.00709553;0.00709553;-0.0109372;0;0.980042;1.44369;100;0.0785383;0.0431262;0.0656383;0.0542039
2104;1192;-2.72462;2.83015;3.92853;0.00650014;0.0185761;0.0196727;-0.020805;0.00109658;0.00109658;-0.0143049;0;0.983014;1.3864;100;0.0764418;0.0429499;0.0632349;0.0544352
2120;1192;-2.5851;3.10085;4.03708;0.00843125;0.0172239;0.0156619;-0.0258517;-0.00156194;0.00156194;-0.0174205;0;0.964442;1.34667;100;0.124757;0.0711229;0.102498;0.0909723
2136;1192;-2.44548;3.33175;4.13291;0.0126247;0.0162114;0.012558;-0.0216839;-0.00365339;0.00365339;-0.00905918;0;0.90954;1.33905;100;0.225819;0.139537;0.177549;0.165343
2152;1192;-2.17195;3.47546;4.09831;0.0200362;0.0132613;0.00242128;-0.023598;-0.01084;0.01084;-0.00356176;0;0.934391;1.37254;100;0.18617;0.117399;0.144488;0.137476
2168;1192;-1.84332;3.4159;3.88153;0.018508;0.00979246;-0.00495129;-0.0316413;-0.0147437;0.0147437;-0.0131334;0;0.936569;1.41456;100;0.173988;0.115766;0.129884;0.126891
2184;1192;-1.61481;3.30923;3.6822;0.00764461;0.0048606;-0.0171167;-0.0352571;-0.0219773;0.0219773;-0.0276125;0;0.936419;1.40465;100;0.149928;0.106668;0.105357;0.105655
2200;1192;-1.54189;2.95253;3.33089;0.0110685;-0.00660067;-0.010803;-0.0366078;-0.00420229;0.00420229;-0.0255393;0;0.89297;1.42733;100;0.143456;0.10564;0.097056;0.0990112
2216;1192;-1.2282;3.05487;3.29252;0.0234317;-0.0136242;0.0205622;-0.0495897;0.0341864;0.0341864;-0.026158;0;0.901505;1.42403;100;0.245842;0.183557;0.16354;0.166766
2232;1192;-0.875608;3.45522;3.56444;0.0131072;-0.012442;0.0115907;-0.0477827;0.0240327;0.0240327;-0.0346755;0;0.896768;1.2329;100;0.381958;0.294868;0.242785;0.247399
2248;1192;-0.783476;3.38281;3.47235;0.0108032;-0.00364121;-0.00521037;-0.0246056;-0.00156916;0.00156916;-0.0138024;0;0.87327;1.26301;4.59585;0.313687;0.254945;0.182765;0.188007
2264;1192;-0.500696;3.35063;3.38783;0.0179569;-0.00417569;-0.00395321;-0.0178872;0.000222484;0.000222484;6.97467e-05;0;0.917932;1.28595;100;0.260064;0.211368;0.151515;0.153629
2280;1192;-0.30311;3.2185;3.23274;-0.00092111;-0.00942084;-0.0159192;-0.0141654;-0.00649836;0.00649836;-0.0150865;0;0.917216;1.23563;100;0.336391;0.273373;0.196027;0.198174
2296;1192;-0.480415;2.89977;2.9393;-0.0074127;-0.00345596;-0.0132423;-0.00733371;-0.00978639;0.00978639;-0.0147464;0;0.858347;1.16747;2.86389;0.229458;0.194757;0.121328;0.124509
2312;1192;-0.444376;2.83244;2.86709;0.00956149;0.00284338;-0.00154993;-0.00485019;-0.00439331;0.00439331;0.0047113;0;0.955938;1.20741;3.83104;0.0806438;0.0713724;0.037542;0.0387427
2328;1192;-0.207584;2.80466;2.81233;0.0173032;0.00504294;-0.00210644;-0.00585998;-0.00714938;0.00714938;0.0114432;0;0.98038;1.21135;2.80198;0.0486753;0.0422863;0.0241071;0.0242514
2344;1192;0.0437317;2.75518;2.75553;0.0100743;0.00276991;-0.0034688;-0.00764161;-0.00623871;0.00623871;0.00243267;0;0.978087;1.22976;3.19458;0.0487402;0.0410817;0.0262278;0.0262398
2360;1192;0.102234;2.68612;2.68806;0.000286837;0.00416907;-0.00690159;-0.00920783;-0.0110707;0.0110707;-0.008921;6.236e-06;0.914009;1.0655;2.83514;0.0856451;0.0729632;0.0448493;0.0449462
2376;1192;0.0999069;2.55015;2.5521;0.00261224;0.00301366;-0.00654463;-0.0104958;-0.00955829;0.00955829;-0.00788359;0;0.753746;0.937891;100;0.178894;0.156368;0.0869014;0.0875733
2392;1192;0.186745;2.4895;2.4965;0.00427266;0.00290897;-0.00268612;-0.00706344;-0.0055951;0.0055951;-0.00279078;0;0.900143;1.24456;100;0.128432;0.117429;0.0520134;0.0528932
2408;1192;0.218267;2.43883;2.44857;0.000740667;0.0018292;-0.00531985;-0.00741594;-0.00714905;0.00714905;-0.00667527;0;0.95697;1.27843;100;0.0719881;0.0676441;0.0246286;0.0253293
2424;1192;0.228767;2.31129;2.32258;0.00244361;9.63211e-05;-0.0102583;-0.00620517;-0.0103546;0.0103546;-0.00376156;0;0.963157;1.31954;100;0.0696979;0.0646782;0.0259718;0.0266794
2440;1192;0.29388;2.14585;2.16588;0.00350428;-0.00347296;-0.00616559;-0.00513398;-0.00269263;0.00269263;-0.0016297;0;0.919337;1.2859;100;0.0860754;0.0723398;0.0466469;0.0473071
2456;1192;0.322475;2.11531;2.13975;-0.0006589;-0.00475803;-0.00150916;-0.00896142;0.00324887;0.00324887;-0.00962032;0;0.91835;1.16794;4.72847;0.0742397;0.0578436;0.0465365;0.0468494
2472;1192;0.295111;2.05481;2.07589;0.00105718;-0.010988;-0.00818681;-0.00689612;0.0028012;0.0028012;-0.00583894;0;0.921704;1.16792;100;0.0640839;0.0508461;0.0390055;0.0392996
2488;1192;0.365118;1.8727;1.90796;0.00498829;-0.0143855;-0.00962843;-0.00282197;0.00475706;0.00475706;0.00216632;0;0.969016;1.28283;100;0.0386105;0.0310155;0.0229958;0.0233435
2504;1192;0.432043;1.77682;1.82859;0.00293897;-0.0168988;-0.00349417;-0.00280026;0.0134046;0.0134046;0.00013871;0;0.978755;1.26459;100;0.0318037;0.0261933;0.0180385;0.0185919
2520;1192;0.460182;1.74003;1.79986;0.00225;-0.0193108;-0.00312428;-0.00231308;0.0161865;0.0161865;-6.30787e-05;0;0.968914;1.21744;100;0.0509468;0.0445336;0.0247453;0.0265159
2536;1192;0.491343;1.66435;1.73536;-0.00287515;-0.0250127;-0.00498497;-0.000532349;0.0200277;0.0200277;-0.0034075;0;0.895354;1.24523;2.06972;0.136205;0.130473;0.0391;0.0534696
2552;1192;0.407514;1.57283;1.62476;-0.00883269;-0.00903136;-0.0062152;-0.00056013;0.00281616;0.00281616;-0.00939282;0;0;1.17047;0;0;0;0;0
8;1208;-0.159496;0.139996;0.212222;0.0109483;0.000280645;-0.00582554;0.00392949;-0.00610618;0.00610618;0.0148778;0;0;0.588954;0;0;0;0;0
24;1208;-0.0405197;0.0818729;0.0913511;0.00714599;-0.00313176;-0.00143311;-0.00703611;0.00169865;0.00169865;0.000109884;0;0.720699;0.817571;100;0.415053;0.348882;0.224834;0.405693
40;1208;-0.0339375;0.0939198;0.0998633;0.00657024;-0.022778;0.00385006;0.00422578;0.026628;0.026628;0.010796;8.63224e-05;0.955014;1.05036;100;0.629624;0.600021;0.19079;0.622044
56;1208;0.16959;0.176788;0.244979;0.0109258;-0.0074067;0.00281076;0.0108836;0.0102175;0.0102175;0.0218093;2.0818e-05;0.974531;1.3282;100;0.900082;0.885314;0.162374;0.878827
72;1208;0.259895;0.160109;0.305255;0.000718037;-0.00366126;-0.00377523;0.00988801;-0.000113974;0.000113974;0.0106061;0;0.981766;1.64606;100;1.01098;1.00142;0.138636;0.993512
88;1208;0.212395;0.0717182;0.224176;-0.00394354;-0.00356945;-0.00589046;0.00305467;-0.002321;0.002321;-0.000888874;0;0.981407;1.74104;100;0.82957;0.820058;0.125266;0.820162
104;1208;0.170637;-0.0217972;0.172024;5.61972e-05;0.00155899;-0.00688206;0.000403464;-0.00844105;0.00844105;0.000459661;1.06989e-05;0.969485;1.68154;100;0.58832;0.574647;0.1261;0.57923
120;1208;0.212685;-0.14749;0.25882;0.00333927;0.00538017;-0.00755371;-0.0072911;-0.0129339;0.0129339;-0.00395183;1.23891e-05;0.88226;1.58635;100;0.443467;0.414098;0.158701;0.410683
136;1208;0.251425;-0.272198;0.370548;-0.000390093;0.00523827;-0.010542;-0.00895445;-0.0157803;0.0157803;-0.00934454;3.68849e-05;0.359009;1.1026;1.88878;0.456898;0.368988;0.26945;0.3873
152;1208;0.217556;-0.481174;0.528071;0.000875731;0.00509261;-0.0130666;-0.0037197;-0.0181592;0.0181592;-0.00284397;6.12636e-05;0.214711;0.65189;1.86377;0.539128;0.362173;0.399362;0.44651
168;1208;0.284506;-0.667212;0.725338;0.00347593;-0.00089852;-0.0112677;0.00118023;-0.0103692;0.0103692;0.00465617;0;0.464336;0.92908;2.00048;0.40439;0.238192;0.326796;0.326404
184;1208;0.309193;-0.798815;0.856566;0.00124479;-0.00486679;0.00115427;-0.00329334;0.00602106;0.00602106;-0.00204854;4.68953e-07;0.590022;1.14747;2.498;0.284197;0.125618;0.254927;0.244037
200;1208;0.317139;-0.649916;0.723165;-0.00218582;-0.00541167;0.00797648;0.00575378;0.0133882;0.0133882;0.00356795;2.74068e-05;0.473467;0.782309;100;0.235304;0.110072;0.207972;0.195246
216;1208;0.239618;-0.564428;0.613185;-0.00630167;-0.00640407;0.0106008;0.014936;0.0170049;0.0170049;0.00863431;0;0.362953;0.736654;100;0.202947;0.127533;0.157869;0.156232
232;1208;0.147589;-0.323605;0.355672;-0.00223229;-0.0163678;0.0123435;0.0166674;0.0287113;0.0287113;0.0144351;0.000112737;0.293945;0.608968;2.34483;0.198669;0.14133;0.139625;0.149267
248;1208;0.162714;-0.223677;0.276599;0.000369102;-0.0140287;-0.000169873;0.00866714;0.0138589;0.0138589;0.00903624;0;0.458221;0.952496;100;0.170382;0.119428;0.12152;0.129943
264;1208;0.130505;-0.293858;0.321533;-0.00492559;-0.0105733;-0.00261121;0.00931311;0.00796208;0.00796208;0.00438752;0;0.442103;0.923836;3.10836;0.156885;0.105156;0.116425;0.119561
280;1208;0.0320778;-0.293837;0.295582;-0.00378089;-0.00842795;-0.00167013;0.0152474;0.00675782;0.00675782;0.0114665;0;0.241871;0.614508;1.34667;0.171835;0.116459;0.126351;0.133291
296;1208;0.0482121;-0.383532;0.38655;0.00740963;-0.00955995;-0.0115823;0.00980639;-0.00202238;0.00202238;0.017216;0;0.543365;0.901488;100;0.136601;0.10803;0.0836028;0.0888788
312;1208;0.230305;-0.620403;0.661771;0.00905545;-0.00615713;-0.0104133;0.00724521;-0.00425615;0.00425615;0.0163007;0;0.796564;1.33139;100;0.0931935;0.069053;0.0625837;0.0637903
328;1208;0.293671;-0.682585;0.743078;0.000268747;-0.000569324;-0.00120184;0.00420853;-0.000632515;0.000632515;0.00447727;0;0.888054;1.33937;100;0.0738516;0.0494598;0.0548432;0.0541454
344;1208;0.257101;-0.686913;0.733451;-0.00322801;0.000756015;0.000121385;0.000729948;-0.000634631;0.000634631;-0.00249806;0;0.918884;1.5219;100;0.0727159;0.0515979;0.0512373;0.051409
360;1208;0.210983;-0.684853;0.716615;-0.00295984;0.000791033;0.00110397;-0.000360171;0.000312934;0.000312934;-0.00332001;0;0.91199;1.3365;100;0.120429;0.106045;0.0570755;0.0645901
376;1208;0.188583;-0.661852;0.688194;0.00343105;-0.00216418;-0.000324488;0.00326473;0.00183969;0.00183969;0.00669578;0;0.93801;1.7389;3.28284;0.137857;0.12625;0.0553671;0.0671838
392;1208;0.313818;-0.694061;0.76171;0.00906667;-0.00236682;-0.00148035;0.00365893;0.00088647;0.00088647;0.0127256;0;0.921269;1.74056;2.6618;0.18535;0.168021;0.0782545;0.10476
408;1208;0.421017;-0.69828;0.815384;0.00031057;-0.000564218;0.000518928;0.00419286;0.00108315;0.00108315;0.00450343;0;0.868488;1.18127;2.64198;0.229771;0.197996;0.116587;0.14864
424;1208;0.329649;-0.692053;0.766554;-0.0062516;0.00358898;-0.00150125;0.00171342;-0.00509024;0.00509024;-0.00453818;0;0.958546;1.78569;100;0.145269;0.129353;0.0661111;0.0839066
440;1208;0.255602;-0.745419;0.788024;-0.00428819;0.00445501;-0.00345496;0.00208148;-0.00790997;0.00790997;-0.0022067;5.24872e-06;0.980726;2.06118;3.09442;0.0901557;0.0795666;0.0423934;0.0482897
456;1208;0.190807;-0.782927;0.805842;-0.0040562;0.00463972;-0.000676394;0.0011558;-0.00531612;0.00531612;-0.00290039;0;0.988494;2.192;100;0.0614203;0.0472358;0.0392586;0.0398414
472;1208;0.133615;-0.761917;0.773544;-0.00172392;0.00400503;0.00280136;-7.04428e-05;-0.00120368;0.00120368;-0.00179436;0;0.99242;2.24771;100;0.0547085;0.0242806;0.0490252;0.0484789
488;1208;0.132547;-0.694174;0.706715;-0.000175466;0.000909448;0.00657342;0.00202719;0.00566397;0.00566397;0.00185173;0;0.984122;2.10011;3.85254;0.0761402;0.0345516;0.0678493;0.0669911
