x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
392;936;-1.36787;0.40344;1.42612;-0.00186915;-0.00759742;0.000109593;-0.0039857;0.00770701;0.00770701;-0.00585485;0;0.791889;1.52542;5.54044;0.154847;0.131685;0.0814658;0.128515
408;936;-0.983116;0.358206;1.04634;0.0516754;0.00330362;-0.00713715;-0.030116;-0.0104408;0.0104408;0.0215594;0;0.835846;1.46992;100;0.183057;0.159502;0.0898268;0.153378
424;936;0.131966;0.168705;0.214188;0.0727973;0.0141082;-0.0163049;-0.0410847;-0.0304132;0.0304132;0.0317126;0;0.76118;1.44052;2.51934;0.282834;0.217721;0.180535;0.24145
440;936;1.09583;-0.171206;1.10912;0.0421102;0.0235709;-0.0301574;-0.0326863;-0.0537283;0.0537283;0.00942388;0;0.682002;1.48763;100;0.487565;0.280138;0.399052;0.313577
456;936;1.2866;-0.701305;1.46532;-0.04022;0.0223186;-0.0257823;-0.0495949;-0.0481009;0.0481009;-0.0898149;0.000553452;0.375992;1.49194;1.01181;1.06983;0.495723;0.948045;0.778185
472;936;0.168795;-0.811649;0.829015;-0.038166;-0.0281933;0.0255427;-0.0527731;0.053736;0.053736;-0.0909391;0.000666793;0.488145;1.47954;1.91992;1.72032;0.979533;1.41421;1.29966
488;936;0.437944;-0.00465012;0.437969;0.0560103;-0.0417513;0.0472886;-0.017057;0.0890399;0.0890399;0.0389533;0.00063965;0.518271;1.52185;100;1.48503;0.988223;1.10848;1.42807
504;936;1.63448;0.497835;1.70861;0.0614186;0.0118616;0.0234099;0.0284038;0.0115482;0.0115482;0.0898225;0;0.795474;2.03492;3.97509;1.13136;0.653483;0.923543;0.802685
520;936;2.25808;0.695164;2.36267;0.0397085;0.0102882;-0.00748696;0.00287108;-0.0177752;0.0177752;0.0425796;0;0.692067;1.37795;100;1.12449;0.562378;0.973759;0.705836
536;936;2.93753;0.29217;2.95202;0.0343577;0.0241102;-0.0352432;-0.00425912;-0.0593534;0.0593534;0.0300986;0.000476905;0.727785;1.55625;100;0.867556;0.418192;0.760111;0.463073
552;936;3.23834;-0.212479;3.2453;-0.00942856;0.0239278;-0.00815719;0.0158365;-0.032085;0.032085;0.00640789;3.56034e-05;0.777718;1.7239;100;0.52336;0.318783;0.415071;0.323559
568;936;2.87982;0.00339127;2.87982;0.00566863;0.0463358;0.0100039;-0.0251642;-0.0363319;0.0363319;-0.0194956;0;0.667641;1.54682;100;0.37265;0.281586;0.244085;0.28234
584;936;3.60665;-0.0488815;3.60698;0.0702915;0.0452623;-0.0087192;-0.0328513;-0.0539815;0.0539815;0.0374403;0;0.677841;2.09733;100;0.463616;0.346321;0.308223;0.347307
600;936;4.79567;-0.319799;4.80632;0.0575412;0.090736;-0.04272;-0.0791875;-0.133456;0.133456;-0.0216463;0;0.614469;2.08661;100;0.629675;0.427144;0.462642;0.429598
616;936;5.0692;-1.12392;5.1923;-0.0398284;0.134247;-0.00387216;-0.0665078;-0.138119;0.138119;-0.106336;0.000341876;0.549704;2.17105;1.61193;0.655107;0.324465;0.569112;0.419388
632;936;3.53234;-0.394658;3.55432;-0.145634;0.0703977;0.0471757;-0.037869;-0.023222;0.023222;-0.183503;0;0.69087;1.8751;100;0.771536;0.324337;0.700052;0.473927
648;936;1.14703;0.095705;1.15102;-0.0854963;0.158241;0.0269696;-0.0340351;-0.131271;0.131271;-0.119531;0;0.20096;1.70066;100;1.01248;0.665112;0.763369;0.787969
664;936;1.38007;0.379452;1.43128;0.111362;0.130391;-0.0171926;-0.0423227;-0.147584;0.147584;0.0690391;0;0.430862;1.72583;1.99025;0.871759;0.699175;0.520691;0.670523
680;936;4.26636;-0.109196;4.26775;0.206768;-0.030265;0.0333519;-0.0653193;0.0636169;0.0636169;0.141448;0;0.475025;2.28365;100;0.607321;0.512606;0.325691;0.507026
696;936;7.1055;1.26712;7.21759;0.107423;-0.109065;0.0428094;-0.0745379;0.151875;0.151875;0.0328854;0;0.340668;1.95044;1.06908;0.559848;0.484745;0.280094;0.479896
712;936;7.25102;0.793522;7.29431;-0.101903;-0.105205;-0.0720516;-0.0563879;0.0331533;0.0331533;-0.158291;0;0.247002;1.26919;100;0.663653;0.587673;0.308342;0.585313
728;936;4.6321;-0.618219;4.67318;-0.122984;-0.0783457;-0.0749334;-0.0331985;0.00341234;0.00341234;-0.156182;0;0.84943;1.68538;100;0.3238;0.289176;0.145685;0.287326
744;936;4.04455;-1.35803;4.26646;0.020096;-0.0578713;-0.0261283;-0.0208431;0.031743;0.031743;-0.000747105;0;0.92468;1.87834;9.77364;0.206858;0.182983;0.0964753;0.176193
760;936;5.06669;-1.55807;5.30084;0.103115;-0.0209228;-0.0104677;-0.0172788;0.0104551;0.0104551;0.0858357;0;0.91683;1.84147;8.48094;0.239965;0.212146;0.112147;0.205465
776;936;6.86926;-1.70864;7.07857;0.0817171;0.0147427;-0.00272863;-0.0281012;-0.0174714;0.0174714;0.0536159;0;0.844265;2.46103;100;0.653504;0.503156;0.417015;0.499188
792;936;7.43172;-1.41328;7.56491;-0.00327539;0.0523614;0.07758;-0.04048;0.0252186;0.0252186;-0.0437554;0;0.630866;2.32002;100;1.06023;0.774687;0.723844;0.776071
808;936;7.27518;0.324194;7.2824;0.0295677;0.0322606;0.0302946;-0.0534332;-0.00196595;0.00196595;-0.0238654;0;0.519837;2.14536;1.89716;1.37119;0.940918;0.997412;0.957943
824;936;8.94297;-0.190792;8.94501;0.216862;-0.00352662;0.0650489;-0.140148;0.0685755;0.0685755;0.0767142;0;0.679735;1.82059;3.22218;1.80883;1.30294;1.25467;1.29278
840;936;13.2822;2.25468;13.4722;0.17182;0.179738;0.0641877;0.0642702;-0.11555;0.11555;0.236091;0;0.257501;1.69103;1.33928;1.50383;1.11745;1.00639;1.11704
856;936;13.8505;1.5412;13.9359;-0.00150494;0.0880489;-0.0303058;-0.0295426;-0.118355;0.118355;-0.0310476;0.00247186;0.62323;2.30901;1.78032;1.1936;0.986647;0.67172;0.98396
872;936;13.5456;1.85609;13.6722;-0.0888297;0.0979939;0.0363307;0.00318499;-0.0616632;0.0616632;-0.0856447;0;0.559167;2.26698;1.62027;1.63495;1.17711;1.13467;1.18009
888;936;11.3389;2.43921;11.5983;-0.116939;0.0187748;0.0247672;-0.00674303;0.00599245;0.00599245;-0.123682;0;0.389799;1.58974;1.00026;1.8505;1.19347;1.41421;1.21593
904;936;10.245;2.46326;10.537;-0.0403878;-0.174818;-0.0274517;-0.233395;0.147366;0.147366;-0.273783;0;0.419059;1.78185;1.17749;1.02527;0.67172;0.774581;0.680063
920;936;9.89806;1.64324;10.0335;-0.0124648;-0.0601436;-0.0736093;-0.10758;-0.0134657;0.0134657;-0.120045;0;0.396659;1.41058;1.51224;0.574258;0.398828;0.413168;0.400516
936;936;9.77338;0.759047;9.80281;-0.00478816;0.13637;0.0557688;-0.0387657;-0.0806016;0.0806016;-0.0435539;0;0.303575;1.56733;1.45539;0.576051;0.453655;0.355009;0.453312
952;936;9.95906;2.93851;10.3835;0.0628567;0.118749;0.0643446;-0.0914724;-0.0544041;0.0544041;-0.0286157;0;0.25869;1.6731;1.03141;0.551389;0.359903;0.417732;0.361518
968;936;11.6523;2.11786;11.8432;0.105362;-0.0255121;-0.112094;-0.0679601;-0.086582;0.086582;0.037402;0;0.230398;1.44487;1.13123;0.594167;0.365179;0.468698;0.370203
984;936;12.8612;0.159601;12.8622;0.0415558;-0.0727792;-0.0652374;-0.0340138;0.00754177;0.00754177;0.00754195;0;0.428587;1.81041;100;0.90373;0.467832;0.773215;0.470189
1000;936;12.761;0.0498199;12.7611;-0.0816153;-0.0993312;-0.034112;0.00318356;0.0652191;0.0652191;-0.0784318;0;0.533755;1.87269;100;0.823069;0.580072;0.583917;0.580685
1016;936;10.8497;-1.08024;10.9034;-0.0551614;-0.0758023;-0.0446617;0.0139572;0.0311406;0.0311406;-0.0412042;0;0.529558;1.85956;100;0.568094;0.470228;0.318773;0.46806
1032;936;11.2306;-1.25134;11.3001;0.0084899;-0.0149232;-0.0169545;0.00614882;-0.00203133;0.00203133;0.0146387;0;0.644244;1.34919;100;0.678525;0.610698;0.295709;0.607523
1048;936;11.2091;-1.67463;11.3335;0.0861989;-0.0996124;-0.00699413;-0.000447025;0.0926182;0.0926182;0.0857519;0;0.230369;0.842381;1.31909;1.22557;1.01643;0.684761;1.01296
1064;936;14.0059;-1.45004;14.0808;0.185939;-0.418086;0.0136161;-0.0302552;0.431702;0.431702;0.155683;0;0.198958;0.883799;100;1.23692;1.09625;0.572901;1.0923
1080;936;16.5017;-1.32699;16.555;0.133891;-0.217892;0.00872627;-0.0162652;0.226618;0.226618;0.117626;0;0.667405;1.71633;3.22429;0.684173;0.66345;0.167116;0.661456
1096;936;17.8716;-1.0845;17.9045;0.00317753;-0.00690915;0.0298269;0.0339919;0.0367361;0.0367361;0.0371694;0;0.751525;2.07329;3.93067;0.436269;0.425123;0.0979875;0.424385
1112;936;16.4276;-0.425695;16.4331;-0.174574;-0.0553254;0.0394062;0.0584571;0.0947316;0.0947316;-0.116117;0;0.57883;1.83428;100;0.428165;0.420814;0.0790006;0.420678
1128;936;12.8029;0.0335121;12.803;-0.242281;0.117203;0.0149423;0.0785925;-0.102261;0.102261;-0.163689;0;0.449857;1.58603;1.37096;0.556991;0.545644;0.111853;0.545643
1144;936;9.47053;0.0510845;9.47067;-0.127535;0.069482;-0.00141334;0.0846997;-0.0708954;0.0708954;-0.042835;0;0.666155;1.9046;2.10323;0.557329;0.522446;0.194074;0.522455
1160;936;8.73277;-0.139187;8.73387;-0.0173294;0.0800015;-0.048677;0.0710546;-0.128678;0.128678;0.0537253;0.0019413;0.687273;1.8683;100;0.533912;0.41171;0.339936;0.411906
1176;936;8.35296;-1.53593;8.493;-0.0447068;0.0201223;-0.11162;0.0592046;-0.131743;0.131743;0.0144978;0;0.436117;1.48624;1.32667;0.748818;0.670994;0.332408;0.662855
1192;936;7.18965;-3.3166;7.91776;-0.0844957;0.0216336;-0.081959;0.0542688;-0.103593;0.103593;-0.0302269;0;0.743226;1.62508;3.71923;0.593222;0.547199;0.229098;0.506344
1208;936;5.70932;-3.93715;6.93523;-0.100876;-0.000428617;-0.0130541;0.0562911;-0.0126255;0.0126255;-0.0445849;0;0.766689;1.53692;2.39224;0.545247;0.486583;0.246031;0.424725
1224;936;3.80679;-3.61284;5.24826;-0.178243;0.00782063;0.0926092;0.0394623;0.0847886;0.0847886;-0.138781;0;0.539145;1.42175;1.58741;0.657286;0.561179;0.342204;0.472364
1240;936;0.658211;-1.39941;1.54648;-0.0933253;-0.0704403;0.103058;0.0713391;0.173498;0.173498;-0.0219862;0.000480839;0.524613;1.72152;1.72785;0.605393;0.409314;0.446052;0.452791
1256;936;1.00347;-0.79566;1.28063;0.0322743;-0.0310259;-0.0031709;0.0722381;0.027855;0.027855;0.104512;0;0.460859;1.48434;1.54982;0.725049;0.502738;0.522446;0.504256
1272;936;1.20123;-1.18685;1.68865;0.0315143;-0.0593688;-0.023752;0.0575689;0.0356169;0.0356169;0.0890832;0;0.422877;1.31765;1.26478;1.18815;1.01886;0.611244;0.93199
1288;936;1.95427;-1.30351;2.34911;0.0362998;-0.0220804;0.00947285;0.00186113;0.0315533;0.0315533;0.0381609;0;0.654184;1.55504;1.92659;0.875461;0.763987;0.427498;0.693884
1304;936;2.2139;-0.901825;2.39053;0.00230417;0.0221069;0.033652;-0.00843113;0.0115451;0.0115451;-0.00612697;0;0.648568;1.51315;100;0.404123;0.308224;0.261369;0.303508
1320;936;2.13527;-0.33428;2.16128;-0.00356294;0.023098;0.0325737;-0.0344381;0.00947571;0.00947571;-0.038001;0;0.752195;1.58553;2.45322;0.235781;0.15098;0.181101;0.152513
1336;936;2.20683;0.105808;2.20936;0.0132357;0.0165652;0.0235722;-0.0266551;0.00700693;0.00700693;-0.0134194;0;0.882413;1.60514;100;0.205166;0.106912;0.175108;0.108006
1352;936;2.58178;0.50341;2.6304;0.0351611;0.0113627;0.0381876;-0.0237296;0.0268249;0.0268249;0.0114315;0;0.883762;1.59218;100;0.260155;0.129896;0.225406;0.13592
1368;936;3.24468;1.27384;3.48577;0.0346426;0.0188866;0.0406701;-0.0128699;0.0217835;0.0217835;0.0217727;0;0.866394;1.63027;2.7985;0.287716;0.225367;0.178858;0.219956
1384;936;3.68717;1.67796;4.05102;0.0314833;0.016205;0.0130349;0.00471638;-0.00317019;0.00317019;0.0361997;0;0.90466;1.68146;3.14098;0.210744;0.158578;0.138801;0.155446
1400;936;4.39857;1.69356;4.71334;0.0626455;0.00307696;-0.0129849;0.0459704;-0.0160618;0.0160618;0.108616;0;0.86209;1.67743;2.66865;0.256445;0.183105;0.179545;0.182779
1416;936;5.76811;1.35849;5.92592;0.128539;0.0429082;-0.011124;0.0916865;-0.0540322;0.0540322;0.220226;0.000137779;0.641863;1.54393;2.93746;0.359931;0.258611;0.25034;0.258401
1432;936;7.86427;1.21118;7.957;0.0320708;0.0873398;-0.0506362;0.054826;-0.137976;0.137976;0.0868968;0.00429311;0.58529;1.65995;2.76559;0.504806;0.385562;0.325839;0.38452
1448;936;6.73327;-0.0453014;6.73342;-0.0665256;-0.0649764;-0.0329831;0.0591965;0.0319933;0.0319933;-0.00732911;0;0.664434;1.81109;2.29572;0.709745;0.485447;0.517764;0.487069
1464;936;5.96226;0.185369;5.96514;-0.116712;-0.173706;-0.00647263;-0.0536521;0.167233;0.167233;-0.170364;0;0.550235;1.31248;2.86396;0.852219;0.70765;0.474877;0.708469
1480;936;3.32486;-0.515226;3.36454;-0.102893;-0.174582;-0.0548995;-0.082273;0.119683;0.119683;-0.185167;0;0.492383;1.26932;2.15409;0.644904;0.589452;0.261626;0.584427
1496;936;3.00577;-1.30548;3.27703;-0.0059078;-0.0948092;-0.0296102;-0.0240611;0.065199;0.065199;-0.0299689;0;0.547029;1.42583;100;0.55908;0.518318;0.209564;0.48392
1512;936;2.83696;-1.43138;3.17761;0.0070014;-0.036421;0.000534336;-0.000773336;0.0369554;0.0369554;0.00622806;4.34943e-06;0.768705;1.52524;100;0.354642;0.326206;0.139141;0.298331
1528;936;3.19334;-1.45869;3.51073;0.0228583;-0.040375;-0.00946058;0.0179842;0.0309144;0.0309144;0.0408425;0;0.902393;1.53731;100;0.216891;0.1916;0.101641;0.179395
1544;936;3.48113;-1.84351;3.93913;0.0202366;-0.0464337;-0.0436264;0.0278453;0.00280734;0.00280734;0.0480819;0;0.853435;1.38536;100;0.39929;0.318591;0.240691;0.303761
1560;936;3.77031;-2.78612;4.68804;0.0025472;-0.0226117;-0.0649194;0.0111952;-0.0423078;0.0423078;0.0137424;0;0.857733;1.42039;100;0.52194;0.418233;0.312255;0.385152
1576;936;3.56728;-3.67456;5.12132;-0.0162919;0.0017173;-0.0313851;0.0161028;-0.0331024;0.0331024;-0.000189135;0;0.881212;1.44342;100;0.408779;0.321853;0.252015;0.288515
1592;936;3.3935;-3.64256;4.97836;0.00192731;0.0116346;0.0405317;0.0335089;0.0288971;0.0288971;0.0354362;0;0.81973;1.44108;100;0.444924;0.31447;0.314747;0.315244
1608;936;3.59471;-2.66913;4.4773;0.0104389;0.00166039;0.0391808;0.060144;0.0375204;0.0375204;0.0705829;0;0.681404;1.36236;2.90357;0.520637;0.308405;0.419463;0.353537
1624;936;3.6197;-2.52472;4.41321;-0.0055539;0.000837644;0.00611687;0.0652968;0.00527922;0.00527922;0.0597429;0;0.621233;1.41982;1.64594;0.649773;0.268285;0.591801;0.409012
1640;936;3.37263;-2.25451;4.05678;-0.033553;0.0207861;0.0342984;0.0319542;0.0135124;0.0135124;-0.00159883;0;0.680803;1.35531;100;0.500861;0.309952;0.393436;0.339669
1656;936;2.68324;-1.50006;3.07408;-0.0350459;0.00982691;0.0453986;0.018247;0.0355717;0.0355717;-0.0167989;0;0.775638;1.26817;100;0.296486;0.197144;0.221445;0.203762
1672;936;2.54517;-1.05718;2.756;0.0558007;0.0330906;-0.00647813;0.000223423;-0.0395688;0.0395688;0.0560241;0;0.481342;1.31725;100;0.357315;0.232697;0.271157;0.240118
1688;936;3.72883;-1.66261;4.0827;-0.0767322;0.0185056;-0.0486728;0.00998498;-0.0671784;0.0671784;-0.0667472;0;0.448284;1.32296;1.52256;0.603498;0.417304;0.435967;0.42462
1704;936;1.02363;-2.3111;2.52764;0.0486228;-0.0486204;-0.0158156;0.0380382;0.0328048;0.0328048;0.086661;0;0.413525;1.21295;1.30678;1.12985;0.912913;0.665693;0.769586
1720;936;5.24346;-2.18622;5.68097;0.173884;-0.0665425;0.0073264;0.0280314;0.0738689;0.0738689;0.201915;0;0.620961;1.26364;2.35962;0.413002;0.320501;0.26048;0.312612
1736;936;5.32666;-2.20946;5.76671;-0.0358938;-0.0461247;-0.00230278;0.0190252;0.0438219;0.0438219;-0.0168686;0;0.737753;1.51668;2.21134;0.212659;0.121187;0.17475;0.130529
1752;936;4.76739;-2.25617;5.27431;-0.0422853;-0.0280615;-0.0054814;0.00802616;0.0225801;0.0225801;-0.0342591;0;0.759569;1.50664;2.07538;0.213722;0.108523;0.18412;0.125937
1768;936;4.10667;-2.42856;4.77102;-0.0383501;0.0129569;-0.0224904;-0.00981077;-0.0354473;0.0354473;-0.0481609;8.7783e-05;0.563487;1.35171;1.94665;0.243364;0.184568;0.158621;0.178303
1784;936;3.60234;-2.88664;4.61623;-0.0231147;0.0109151;-0.0228899;0.00716599;-0.0338049;0.0338049;-0.0159487;2.06152e-05;0.803822;1.46076;100;0.126866;0.0985868;0.0798468;0.0917317
1800;936;3.36947;-2.9351;4.46857;-0.00899304;0.00466064;0.0278805;0.0309987;0.0232199;0.0232199;0.0220056;0;0.892714;1.44215;100;0.0974846;0.0693735;0.0684876;0.0690009
1816;936;3.30781;-1.9136;3.82145;0.00387121;-0.00417875;0.100649;0.0503516;0.104828;0.104828;0.0542228;0;0.680478;1.34339;100;0.133364;0.0905564;0.0979059;0.092486
1832;936;3.47707;0.0026741;3.47707;0.0156109;-0.0107719;0.10892;0.0766415;0.119692;0.119692;0.0922524;0.000242091;0.424075;1.33532;1.18814;0.232947;0.17831;0.1499;0.178427
1848;936;3.71988;1.29091;3.93751;0.0133456;-0.0194868;0.0590777;0.0609127;0.0785645;0.0785645;0.0742583;0.000585577;0.679869;1.44771;100;0.287106;0.21492;0.190366;0.212629
1864;936;3.66873;1.78834;4.08139;-0.0560423;-0.0390416;-0.00866502;0.0589405;0.0303765;0.0303765;0.00289821;0;0.583903;1.4235;100;0.454974;0.357789;0.281049;0.345093
1880;936;2.27874;1.02883;2.50023;-0.0349405;0.00469796;-0.0827321;0.00160831;-0.08743;0.08743;-0.0333322;5.47175e-05;0.53767;1.23574;100;0.394406;0.284948;0.272692;0.284501
1896;936;2.70809;-0.430352;2.74207;0.0274875;-0.00224458;-0.0589895;-0.0473085;-0.0567449;0.0567449;-0.019821;0;0.737484;1.27066;2.10044;0.237942;0.165765;0.170699;0.168458
1912;936;2.74332;-0.574074;2.80274;-0.0296961;-0.0473022;0.0378531;0.0264394;0.0851553;0.0851553;-0.00325675;0.00100274;0.714672;1.27918;2.22716;0.236779;0.173061;0.161598;0.169734
1928;936;2.10773;0.291136;2.12774;0.014303;-0.0257329;0.00643463;-0.0119764;0.0321676;0.0321676;0.00232662;0;0.748665;1.34444;3.3947;0.349132;0.280096;0.20842;0.279694
1944;936;3.17752;-0.467066;3.21166;0.0543532;-0.0311883;-0.0453495;-0.0220873;-0.0141612;0.0141612;0.0322659;0;0.837331;1.45002;100;0.548502;0.466624;0.288299;0.464366
1960;936;3.4355;-0.809738;3.52964;-0.0159079;-0.0311912;-0.00464441;-0.0263417;0.0265468;0.0265468;-0.0422496;0;0.629701;1.25136;100;0.67188;0.532191;0.410117;0.528798
1976;936;2.92969;-0.67396;3.00622;-0.00988953;-0.0279794;0.015934;-0.0213343;0.0439135;0.0439135;-0.0312239;0.000413079;0.564767;1.38883;2.39329;0.469864;0.244629;0.401159;0.28629
1992;936;3.17948;-0.472294;3.21436;0.00790246;-0.0216749;-0.00780293;-0.0174641;0.013872;0.013872;-0.00956168;0;0.533544;1.50184;1.4102;0.336929;0.162118;0.295362;0.202084
2008;936;3.0281;-0.826843;3.13896;-0.020307;-0.0103832;-0.00591953;-0.0177484;0.00446364;0.00446364;-0.0380553;0;0.775703;1.28986;100;0.298497;0.168529;0.24637;0.176052
2024;936;2.7055;-0.534637;2.75782;0.00212122;-0.0214905;0.0324856;-0.00242071;0.0539761;0.0539761;-0.000299491;0.000692976;0.49962;1.38263;100;0.31423;0.182896;0.255517;0.187584
2040;936;3.03678;-0.0361588;3.03699;0.00839577;-0.0163638;0.00260132;0.0385792;0.0189651;0.0189651;0.046975;0;0.609694;1.53963;100;0.49852;0.304851;0.394446;0.334894
2056;936;2.8416;-0.384052;2.86744;-0.0190952;-0.0208891;-0.0113702;0.0587329;0.00951892;0.00951892;0.0396376;0;0.462834;1.37753;1.24888;0.925282;0.649262;0.659246;0.666012
2072;936;2.50495;-0.121614;2.5079;-0.0272023;-0.00919408;0.0527092;0.0171885;0.0619033;0.0619033;-0.0100138;0;0.595783;1.32923;1.46429;0.926616;0.631075;0.6785;0.655577
2088;936;2.11717;0.964796;2.32664;-0.00484516;-0.00296617;0.0329952;-0.0168051;0.0359614;0.0359614;-0.0216503;6.21092e-05;0.744011;1.39009;100;0.32748;0.21763;0.244705;0.223894
2104;936;2.46419;0.634462;2.54455;0.0413105;0.00340836;-0.0672338;-0.0339257;-0.0706422;0.0706422;0.00738478;0;0.718147;1.37857;100;0.360604;0.200089;0.299999;0.21051
2120;936;3.44575;-0.670513;3.51038;0.106496;-0.00179086;-0.0327388;0.0212095;-0.0309479;0.0309479;0.127705;0;0.513282;1.41578;100;0.648635;0.308603;0.570519;0.334266
2136;936;5.20192;-0.295195;5.21028;-0.00540402;0.0378027;0.0188564;0.0265272;-0.0189463;0.0189463;0.0211232;0;0.498072;1.56691;1.10951;0.594822;0.384841;0.453554;0.387081
2152;936;3.57179;-0.186618;3.57666;-0.0300187;-0.0388253;0.0443614;-0.0060147;0.0831868;0.0831868;-0.0360334;0.0015783;0.77508;1.70189;100;0.431438;0.365993;0.228447;0.365704
2168;936;4.51009;0.885199;4.59614;0.0165065;0.0203445;0.0284689;0.021052;0.00812433;0.00812433;0.0375585;0;0.615557;1.4035;100;0.451709;0.322176;0.316612;0.322707
2184;936;3.67475;0.255238;3.6836;-0.0636095;0.016953;-0.115664;0.0153766;-0.132617;0.132617;-0.048233;0.00040116;0.564911;1.24775;100;0.567002;0.350545;0.445656;0.355109
2200;936;2.85634;-2.22637;3.62152;-0.0311006;0.00438036;-0.110101;0.0212772;-0.114482;0.114482;-0.00982339;0;0.67488;1.23712;100;0.502064;0.379404;0.328817;0.362695
2216;936;2.55479;-2.87159;3.84356;-0.0455596;-0.0629665;-0.016441;-0.00502323;0.0465254;0.0465254;-0.0505828;0;0.665912;1.35173;2.89555;0.46118;0.348716;0.301801;0.324605
2232;936;1.5218;-2.98991;3.35491;-0.0286764;-0.0698343;0.00949837;-0.0204203;0.0793327;0.0793327;-0.0490967;0.000646271;0.710753;1.47164;100;0.346557;0.248277;0.241786;0.243811
2248;936;1.74584;-2.69644;3.21228;0.0185675;-0.110312;0.0129747;-0.0402032;0.123287;0.123287;-0.0216357;0.000567773;0.864904;1.521;100;0.24045;0.150558;0.187479;0.177573
2264;936;1.89058;-2.64887;3.25435;0.00524076;-0.0433503;0.00254345;-0.0413279;0.0458938;0.0458938;-0.0360871;0;0.651431;1.24909;100;0.509403;0.171032;0.479832;0.405111
2280;936;1.94008;-2.6344;3.2717;0.00520949;0.0671146;-0.0158586;0.0106823;-0.0829732;0.0829732;0.0158918;0.00105685;0.592444;1.36533;100;0.508934;0.13534;0.490609;0.40544
2296;936;2.06949;-2.98198;3.62974;0.00538268;-0.0786782;0.0104922;-0.00589804;0.0891704;0.0891704;-0.000515359;0.000793693;0.705594;1.44212;100;0.415789;0.138622;0.392;0.332496
2312;936;2.17697;-2.31644;3.17885;0.0242063;-0.0379055;0.0332934;-0.0311626;0.071199;0.071199;-0.00695633;0.000495577;0.571236;1.48927;1.70254;0.499775;0.368291;0.337841;0.354644
2328;936;2.75221;-2.1197;3.47388;0.0198391;-0.0030771;0.00374574;-0.0180086;0.00682284;0.00682284;0.00183042;0;0.56958;1.5092;100;0.946826;0.912113;0.254026;0.355865
2344;936;2.75422;-2.12854;3.48086;0.0018114;-0.0424133;-0.00374068;-0.0103044;0.0386727;0.0386727;-0.00849299;0;0.715904;1.42772;100;0.256054;0.243948;0.0778006;0.230181
2360;936;2.87837;-2.19789;3.62156;0.00684227;-0.0382618;-0.00302651;-0.0041777;0.0352353;0.0352353;0.00266456;0;0.806411;1.31898;100;0.100193;0.0878536;0.0481705;0.0830663
2376;936;2.83843;-2.22374;3.60578;-0.0314703;0.0101931;-0.00284289;-0.00677912;-0.013036;0.013036;-0.0382495;0;0.772291;1.26532;100;0.106447;0.0978666;0.0418701;0.0705304
2392;936;2.11219;-2.30023;3.12289;-0.0086218;-0.0340156;-0.00496589;-0.0138502;0.0290497;0.0290497;-0.022472;0;0.944512;1.29069;100;0.109518;0.100809;0.0427993;0.0751574
2408;936;2.66713;-2.40144;3.58894;0.0439031;-0.0629904;-0.011609;-0.00810217;0.0513814;0.0513814;0.0358009;0;0.87439;1.33399;100;0.143557;0.126013;0.06877;0.104388
2424;936;3.16338;-2.66607;4.13702;-0.0035831;-0.068739;-0.0207882;-0.0133893;0.0479508;0.0479508;-0.0169724;0;0.677181;1.46495;100;0.280081;0.232119;0.156735;0.204441
2440;936;2.81854;-2.92149;4.05947;0.0259196;-0.0703499;0.00776055;-0.028086;0.0781104;0.0781104;-0.00216641;0;0.699644;1.51843;100;0.356389;0.245715;0.258142;0.25271
2456;936;4.01142;-2.46928;4.71051;0.0689602;-0.0291473;0.0325667;-0.0119852;0.0617141;0.0617141;0.0569751;0;0.617535;1.39082;100;0.610166;0.441035;0.421653;0.4375
2472;936;4.47491;-2.31717;5.03925;-0.0347517;-0.0398323;-0.0559485;-0.0325244;-0.0161161;0.0161161;-0.0672761;0;0.695016;1.04603;100;0.801323;0.627124;0.498832;0.604909
2488;936;3.17395;-4.08435;5.1726;-0.0613217;-0.0775273;-0.109437;-0.0741285;-0.0319096;0.0319096;-0.13545;0;0.626238;1.27171;100;0.450706;0.33012;0.30685;0.316445
2504;936;2.79108;-5.0999;5.8137;-0.0228752;0.0043692;0.0217639;-0.0206489;0.0173947;0.0173947;-0.0435241;0;0.593431;1.36556;100;0.583314;0.345674;0.469857;0.445059
2520;936;2.31455;-3.7192;4.38059;-0.0261563;-0.0470585;0.0703665;0.0407073;0.117425;0.117425;0.014551;0.00219366;0.53224;1.57089;2.57447;0.528537;0.262456;0.458768;0.414436
2536;936;1.99173;-3.57465;4.09208;-0.0162668;-0.0548873;-0.059865;0.0569723;-0.00497779;0.00497779;0.0407055;0;0.753536;1.35166;2.03656;0.485757;0.143901;0.463953;0.412105
2552;936;1.80116;-5.39272;5.68556;-0.00777729;-0.043375;-0.174962;0.0125261;-0.131586;0.131586;0.00474885;0;0;1.64757;0;0;0;0;0
8;952;-0.00712268;0.101441;0.10169;0.00486189;-0.00348763;-0.0113848;0.00364187;-0.00789716;0.00789716;0.00850376;0;0;0.556215;0;0;0;0;0
